Date,USD/CAD Close,USD/CAD High,USD/CAD Low
2006-12-29,1.1648,1.1669,1.1588
2007-01-01,1.1606,1.1606,1.1606
2007-01-02,1.1658,1.166,1.1626
2007-01-03,1.1726,1.1728,1.1641
2007-01-04,1.1774,1.1777,1.1718
2007-01-05,1.1728,1.1787,1.1724
2007-01-08,1.1755,1.1782,1.1722
2007-01-09,1.1759,1.1795,1.1732
2007-01-10,1.176,1.1793,1.1755
2007-01-11,1.1769,1.1803,1.1689
2007-01-12,1.1691,1.1781,1.1687
2007-01-15,1.1691,1.1704,1.1662
2007-01-16,1.1767,1.1774,1.1648
2007-01-17,1.1733,1.1763,1.1725
2007-01-18,1.1729,1.1773,1.1715
2007-01-19,1.1713,1.1755,1.1699
2007-01-22,1.182,1.1837,1.1717
2007-01-23,1.1801,1.1851,1.1789
2007-01-24,1.1785,1.1836,1.1777
2007-01-25,1.1816,1.1825,1.1732
2007-01-26,1.1803,1.1844,1.1783
2007-01-29,1.1826,1.1846,1.1791
2007-01-30,1.1803,1.1842,1.1791
2007-01-31,1.1758,1.1845,1.1752
2007-02-01,1.1789,1.1803,1.1738
2007-02-02,1.1857,1.1871,1.178
2007-02-05,1.1816,1.1864,1.1809
2007-02-06,1.1827,1.184,1.181
2007-02-07,1.1851,1.1853,1.1817
2007-02-08,1.1826,1.1875,1.1824
2007-02-09,1.1816,1.1851,1.1715
2007-02-12,1.1758,1.1763,1.1708
2007-02-13,1.1666,1.1768,1.1663
2007-02-14,1.1652,1.1684,1.1646
2007-02-15,1.1626,1.167,1.1621
2007-02-16,1.1629,1.1655,1.1624
2007-02-19,1.1637,1.1661,1.1634
2007-02-20,1.1699,1.1716,1.1635
2007-02-21,1.1605,1.1712,1.1596
2007-02-22,1.1609,1.1632,1.1595
2007-02-23,1.1592,1.1626,1.1565
2007-02-26,1.1601,1.1608,1.1578
2007-02-27,1.1664,1.1672,1.159
2007-02-28,1.1686,1.1736,1.1663
2007-03-01,1.1716,1.1749,1.1674
2007-03-02,1.1766,1.1773,1.1709
2007-03-05,1.1803,1.1825,1.1759
2007-03-06,1.1764,1.1815,1.1733
2007-03-07,1.1779,1.1798,1.1747
2007-03-08,1.1809,1.1817,1.1771
2007-03-09,1.1722,1.181,1.1705
2007-03-12,1.1703,1.1735,1.1684
2007-03-13,1.1745,1.1746,1.1681
2007-03-14,1.1758,1.1778,1.1722
2007-03-15,1.1769,1.178,1.1735
2007-03-16,1.1756,1.1769,1.1714
2007-03-19,1.1778,1.1783,1.1744
2007-03-20,1.1607,1.1788,1.1604
2007-03-21,1.1559,1.1633,1.1531
2007-03-22,1.1576,1.1593,1.1557
2007-03-23,1.1606,1.1611,1.1561
2007-03-26,1.162,1.1633,1.1598
2007-03-27,1.1574,1.1619,1.1557
2007-03-28,1.159,1.161,1.1559
2007-03-29,1.1589,1.1615,1.1569
2007-03-30,1.1533,1.1593,1.15
2007-04-02,1.1562,1.1571,1.1514
2007-04-03,1.1591,1.1599,1.155
2007-04-04,1.1587,1.1594,1.1547
2007-04-05,1.1506,1.1594,1.1488
2007-04-06,1.15,1.1534,1.1499
2007-04-09,1.1525,1.1596,1.1503
2007-04-10,1.1474,1.153,1.146
2007-04-11,1.14,1.1478,1.1395
2007-04-12,1.1351,1.141,1.1337
2007-04-13,1.1369,1.1396,1.1332
2007-04-16,1.1311,1.1375,1.1302
2007-04-17,1.1298,1.1343,1.1289
2007-04-18,1.1286,1.134,1.1265
2007-04-19,1.1285,1.1308,1.1225
2007-04-20,1.1219,1.1301,1.1217
2007-04-23,1.1224,1.1244,1.1217
2007-04-24,1.1227,1.1247,1.1193
2007-04-25,1.1144,1.1229,1.1137
2007-04-26,1.1207,1.1225,1.1146
2007-04-27,1.1156,1.1227,1.1131
2007-04-30,1.1088,1.1196,1.105
2007-05-01,1.1105,1.1116,1.1049
2007-05-02,1.1083,1.1143,1.1065
2007-05-03,1.1071,1.1092,1.1055
2007-05-04,1.1069,1.1083,1.1033
2007-05-07,1.102,1.1074,1.1008
2007-05-08,1.1047,1.1059,1.1007
2007-05-09,1.106,1.1092,1.1044
2007-05-10,1.1107,1.113,1.1045
2007-05-11,1.1125,1.1169,1.1093
2007-05-14,1.1071,1.1125,1.1062
2007-05-15,1.0981,1.1072,1.0966
2007-05-16,1.1036,1.1062,1.0971
2007-05-17,1.0988,1.1055,1.097
2007-05-18,1.0897,1.1001,1.0878
2007-05-21,1.0846,1.0899,1.0828
2007-05-22,1.0846,1.087,1.083
2007-05-23,1.0828,1.089,1.0814
2007-05-24,1.0842,1.085,1.0805
2007-05-25,1.0804,1.087,1.0778
2007-05-28,1.0797,1.081,1.0794
2007-05-29,1.0734,1.0836,1.0712
2007-05-30,1.0736,1.0759,1.0688
2007-05-31,1.0696,1.0747,1.0666
2007-06-01,1.0618,1.071,1.0598
2007-06-04,1.0587,1.0619,1.0556
2007-06-05,1.0619,1.0635,1.0564
2007-06-06,1.0586,1.0637,1.0564
2007-06-07,1.0586,1.0635,1.0564
2007-06-08,1.0612,1.0713,1.0596
2007-06-11,1.0608,1.0634,1.0602
2007-06-12,1.0649,1.0653,1.0592
2007-06-13,1.0675,1.074,1.0648
2007-06-14,1.0684,1.069,1.0649
2007-06-15,1.0685,1.069,1.0604
2007-06-18,1.0725,1.0752,1.0653
2007-06-19,1.0629,1.0721,1.0619
2007-06-20,1.0659,1.0686,1.062
2007-06-21,1.0757,1.0759,1.0647
2007-06-22,1.069,1.0751,1.0667
2007-06-25,1.0702,1.0733,1.0683
2007-06-26,1.0692,1.0725,1.0673
2007-06-27,1.0711,1.0734,1.0691
2007-06-28,1.0594,1.0705,1.0593
2007-06-29,1.0631,1.0657,1.0475
2007-07-02,1.0557,1.0636,1.0528
2007-07-03,1.06,1.0635,1.0544
2007-07-04,1.057,1.0615,1.056
2007-07-05,1.0565,1.0592,1.056
2007-07-06,1.0494,1.0567,1.0464
2007-07-09,1.0484,1.0501,1.0444
2007-07-10,1.0519,1.0546,1.0479
2007-07-11,1.0543,1.0612,1.0534
2007-07-12,1.0454,1.0555,1.045
2007-07-13,1.0479,1.0497,1.0447
2007-07-16,1.0426,1.0493,1.0416
2007-07-17,1.0434,1.0452,1.0422
2007-07-18,1.0449,1.0479,1.0402
2007-07-19,1.0432,1.0465,1.0412
2007-07-20,1.0475,1.0498,1.0415
2007-07-23,1.0467,1.0483,1.0427
2007-07-24,1.0361,1.0473,1.0342
2007-07-25,1.0415,1.0448,1.0341
2007-07-26,1.0536,1.0554,1.0406
2007-07-27,1.0641,1.066,1.0527
2007-07-30,1.0683,1.0699,1.0642
2007-07-31,1.0646,1.0682,1.0588
2007-08-01,1.0591,1.0698,1.0557
2007-08-02,1.0523,1.0588,1.0511
2007-08-03,1.0531,1.0576,1.0502
2007-08-06,1.052,1.0589,1.0505
2007-08-07,1.0535,1.0575,1.0493
2007-08-08,1.0482,1.0567,1.0463
2007-08-09,1.0581,1.0642,1.0471
2007-08-10,1.0523,1.0618,1.0516
2007-08-13,1.0519,1.0563,1.0483
2007-08-14,1.0677,1.0687,1.0543
2007-08-15,1.078,1.0799,1.0676
2007-08-16,1.0777,1.0848,1.0675
2007-08-17,1.0637,1.0794,1.0556
2007-08-20,1.0568,1.0625,1.0553
2007-08-21,1.0647,1.065,1.0545
2007-08-22,1.0625,1.0665,1.0574
2007-08-23,1.055,1.0621,1.0476
2007-08-24,1.0524,1.0568,1.0494
2007-08-27,1.053,1.0537,1.0472
2007-08-28,1.0621,1.0624,1.0536
2007-08-29,1.0602,1.0677,1.058
2007-08-30,1.0579,1.0661,1.0545
2007-08-31,1.055,1.0585,1.0508
2007-09-03,1.0524,1.0545,1.0516
2007-09-04,1.0488,1.0568,1.0482
2007-09-05,1.0538,1.0567,1.0486
2007-09-06,1.0538,1.0582,1.0508
2007-09-07,1.0544,1.0575,1.0475
2007-09-10,1.0525,1.0591,1.0517
2007-09-11,1.0418,1.0531,1.0413
2007-09-12,1.0362,1.0445,1.0354
2007-09-13,1.0328,1.038,1.0314
2007-09-14,1.0299,1.0366,1.0279
2007-09-17,1.0274,1.0312,1.0241
2007-09-18,1.0139,1.0289,1.0128
2007-09-19,1.0146,1.0171,1.009
2007-09-20,1.0011,1.0154,0.9996
2007-09-21,1.0006,1.0058,0.9939
2007-09-24,1.0013,1.0026,0.997
2007-09-25,1.0014,1.0065,0.9999
2007-09-26,1.0054,1.0095,1.0025
2007-09-27,1.0014,1.0052,0.9979
2007-09-28,0.9935,1.0021,0.9915
2007-10-01,0.9915,0.9956,0.9911
2007-10-02,0.9975,1.0011,0.9916
2007-10-03,0.9972,0.9991,0.9938
2007-10-04,0.9972,1.0016,0.9967
2007-10-05,0.9804,0.9983,0.9793
2007-10-08,0.9856,0.9874,0.9807
2007-10-09,0.9832,0.9896,0.982
2007-10-10,0.9812,0.9834,0.9792
2007-10-11,0.9773,0.9827,0.9737
2007-10-12,0.9737,0.9798,0.9724
2007-10-15,0.9773,0.9778,0.9707
2007-10-16,0.9798,0.9817,0.9745
2007-10-17,0.9759,0.9821,0.9726
2007-10-18,0.9739,0.9777,0.972
2007-10-19,0.9649,0.9754,0.9633
2007-10-22,0.9814,0.9824,0.9662
2007-10-23,0.9667,0.9786,0.9629
2007-10-24,0.9705,0.9734,0.9646
2007-10-25,0.9664,0.9699,0.9615
2007-10-26,0.9622,0.9668,0.9592
2007-10-29,0.953,0.9631,0.9523
2007-10-30,0.9532,0.9576,0.9524
2007-10-31,0.9447,0.9564,0.944
2007-11-01,0.9473,0.9516,0.9419
2007-11-02,0.9352,0.9521,0.9327
2007-11-05,0.9329,0.9372,0.9306
2007-11-06,0.9229,0.9336,0.9216
2007-11-07,0.9276,0.9306,0.9061
2007-11-08,0.936,0.9405,0.9238
2007-11-09,0.942,0.9434,0.9254
2007-11-12,0.9634,0.9666,0.9435
2007-11-13,0.959,0.9725,0.9525
2007-11-14,0.9637,0.9666,0.9514
2007-11-15,0.9853,0.9863,0.9608
2007-11-16,0.9743,0.9887,0.9707
2007-11-19,0.9829,0.9844,0.9706
2007-11-20,0.9829,0.9865,0.975
2007-11-21,0.9873,0.9925,0.9778
2007-11-22,0.9866,0.9884,0.979
2007-11-23,0.9865,0.9879,0.9801
2007-11-26,0.9908,0.9913,0.9801
2007-11-27,0.9967,1.0001,0.9823
2007-11-28,0.985,0.9999,0.9848
2007-11-29,0.9968,0.9994,0.9837
2007-11-30,1.0008,1.0015,0.9936
2007-12-03,0.9999,1.0041,0.9976
2007-12-04,1.0145,1.0152,0.999
2007-12-05,1.0149,1.0214,1.0087
2007-12-06,1.0196,1.0194,1.0077
2007-12-07,1.0045,1.015,1.001
2007-12-10,1.0074,1.0116,1.0007
2007-12-11,1.0144,1.0165,1.0044
2007-12-12,1.014,1.0175,1.0059
2007-12-13,1.0206,1.0229,1.0095
2007-12-14,1.0191,1.0247,1.013
2007-12-17,1.0064,1.0227,1.0028
2007-12-18,1.0052,1.0141,1.0015
2007-12-19,1.0034,1.0092,1.0019
2007-12-20,0.9992,1.0048,0.9956
2007-12-21,0.9925,1.0019,0.9914
2007-12-24,0.9853,0.9934,0.9852
2007-12-25,0.9841,0.9841,0.9841
2007-12-26,0.9802,0.9865,0.9805
2007-12-27,0.9806,0.9854,0.9786
2007-12-28,0.9815,0.9847,0.9757
2007-12-31,0.9912,0.9923,0.9767
2008-01-01,0.9912,0.9912,0.9912
2008-01-02,0.991,0.997,0.9863
2008-01-03,0.9895,0.9966,0.9874
2008-01-04,1.002,1.0035,0.9843
2008-01-07,1.0061,1.0081,0.9996
2008-01-08,1.0018,1.0061,0.9973
2008-01-09,1.0097,1.0123,1.0022
2008-01-10,1.0093,1.015,1.0054
2008-01-11,1.0191,1.0221,1.0071
2008-01-14,1.018,1.0211,1.0149
2008-01-15,1.0164,1.0197,1.0126
2008-01-16,1.0164,1.0281,1.0154
2008-01-17,1.0298,1.0307,1.0183
2008-01-18,1.0273,1.0306,1.0219
2008-01-21,1.0348,1.0352,1.0262
2008-01-22,1.0279,1.0378,1.0209
2008-01-23,1.0287,1.0317,1.0225
2008-01-24,1.0072,1.0257,1.0069
2008-01-25,1.0058,1.0109,1.0018
2008-01-28,1.0047,1.0118,1.0024
2008-01-29,1.0001,1.0069,0.9946
2008-01-30,0.9935,1.0001,0.9875
2008-01-31,1.0011,1.0081,0.9928
2008-02-01,0.9948,1.0034,0.992
2008-02-04,0.9933,1.0012,0.9929
2008-02-05,1.006,1.0069,0.993
2008-02-06,1.0048,1.0102,1.0008
2008-02-07,1.0035,1.0104,1.0034
2008-02-08,1.0001,1.0103,0.995
2008-02-11,1.0018,1.0035,0.9958
2008-02-12,1.0006,1.0043,0.9941
2008-02-13,0.9977,1.0028,0.9967
2008-02-14,0.9998,1.0015,0.9939
2008-02-15,1.0091,1.0112,0.9922
2008-02-18,1.0071,1.0098,1.005
2008-02-19,1.0163,1.0172,1.0024
2008-02-20,1.0175,1.0198,1.01
2008-02-21,1.0105,1.0143,1.0064
2008-02-22,1.0152,1.0168,1.007
2008-02-25,0.9965,1.0124,0.9955
2008-02-26,0.9811,0.9986,0.9781
2008-02-27,0.9809,0.9832,0.976
2008-02-28,0.9754,0.9823,0.9709
2008-02-29,0.9831,0.985,0.9751
2008-03-03,0.9886,0.9922,0.9829
2008-03-04,0.995,0.9978,0.9854
2008-03-05,0.9852,0.9954,0.9851
2008-03-06,0.9869,0.9885,0.9813
2008-03-07,0.9908,0.9924,0.9745
2008-03-10,0.9977,0.9983,0.9858
2008-03-11,0.9935,0.9972,0.9896
2008-03-12,0.9904,0.9936,0.9838
2008-03-13,0.9861,0.9918,0.9799
2008-03-14,0.9862,0.9965,0.9816
2008-03-17,1.0002,1.001,0.986
2008-03-18,0.9934,0.9983,0.9898
2008-03-19,1.0156,1.0173,0.9878
2008-03-20,1.0277,1.0293,1.016
2008-03-21,1.0231,1.0251,1.0225
2008-03-24,1.0172,1.0251,1.0158
2008-03-25,1.0164,1.0221,1.0127
2008-03-26,1.019,1.0206,1.0096
2008-03-27,1.0163,1.0233,1.0128
2008-03-28,1.0204,1.0212,1.0145
2008-03-31,1.0286,1.0292,1.0193
2008-04-01,1.0228,1.0325,1.0208
2008-04-02,1.0146,1.0244,1.0132
2008-04-03,1.0038,1.0168,1.0029
2008-04-04,1.0086,1.0097,1.0022
2008-04-07,1.0129,1.0134,1.0045
2008-04-08,1.0132,1.0157,1.0107
2008-04-09,1.0193,1.0217,1.0128
2008-04-10,1.0176,1.0223,1.0158
2008-04-11,1.0229,1.0238,1.0134
2008-04-14,1.0201,1.0272,1.0178
2008-04-15,1.0196,1.0238,1.0166
2008-04-16,1.0117,1.0186,1.0004
2008-04-17,1.0126,1.0142,0.999
2008-04-18,1.0156,1.0143,1.0027
2008-04-21,1.0057,1.0093,1.0001
2008-04-22,1.0082,1.0152,1.0046
2008-04-23,1.0178,1.0214,1.0066
2008-04-24,1.0146,1.0211,1.0123
2008-04-25,1.0155,1.0204,1.0124
2008-04-28,1.0119,1.0183,1.0069
2008-04-29,1.0124,1.0164,1.0111
2008-04-30,1.0055,1.0143,1.0039
2008-05-01,1.019,1.0237,1.0067
2008-05-02,1.0194,1.0241,1.0148
2008-05-05,1.0136,1.0198,1.0121
2008-05-06,1.0022,1.0145,1.0002
2008-05-07,1.0066,1.0079,1.0008
2008-05-08,1.0175,1.0177,1.0082
2008-05-09,1.0068,1.0175,1.0048
2008-05-12,1.0047,1.0107,1.0027
2008-05-13,1.0033,1.0094,0.9988
2008-05-14,1.0029,1.0068,0.9965
2008-05-15,1.0009,1.0061,0.9994
2008-05-16,1.0004,1.0021,0.9946
2008-05-19,0.9919,0.9999,0.99
2008-05-20,0.9922,0.9952,0.9876
2008-05-21,0.9845,0.9926,0.9821
2008-05-22,0.9857,0.9875,0.983
2008-05-23,0.9882,0.9886,0.9836
2008-05-26,0.992,0.9933,0.9863
2008-05-27,0.9947,0.9949,0.9868
2008-05-28,0.9904,0.9958,0.9892
2008-05-29,0.9887,0.9921,0.9826
2008-05-30,0.9945,0.9979,0.9875
2008-06-02,1.0017,1.0027,0.993
2008-06-03,1.0092,1.0095,0.997
2008-06-04,1.0179,1.0209,1.0082
2008-06-05,1.0183,1.0221,1.0144
2008-06-06,1.0193,1.0216,1.0165
2008-06-09,1.0224,1.0242,1.0152
2008-06-10,1.0226,1.0321,1.0198
2008-06-11,1.0192,1.0245,1.0155
2008-06-12,1.0229,1.0276,1.0195
2008-06-13,1.0285,1.0285,1.0219
2008-06-16,1.0227,1.0298,1.02
2008-06-17,1.0177,1.0247,1.0175
2008-06-18,1.0184,1.0212,1.0168
2008-06-19,1.0144,1.0186,1.0111
2008-06-20,1.018,1.0192,1.0104
2008-06-23,1.0149,1.0191,1.0132
2008-06-24,1.0128,1.0172,1.0115
2008-06-25,1.0097,1.0097,1.0091
2008-06-26,1.0124,1.0128,1.0085
2008-06-27,1.0106,1.0138,1.005
2008-06-30,1.0179,1.0211,1.0064
2008-07-01,1.0227,1.0209,1.0144
2008-07-02,1.0122,1.0228,1.0092
2008-07-03,1.0212,1.0219,1.0112
2008-07-04,1.0155,1.0192,1.0142
2008-07-07,1.0174,1.0228,1.0151
2008-07-08,1.0201,1.0231,1.0158
2008-07-09,1.0112,1.0198,1.0099
2008-07-10,1.0089,1.0136,1.0078
2008-07-11,1.0095,1.0156,1.007
2008-07-14,1.0054,1.014,1.0044
2008-07-15,1.0028,1.0069,0.9977
2008-07-16,1.0017,1.005,0.9998
2008-07-17,1.0077,1.0081,0.998
2008-07-18,1.006,1.008,1.0023
2008-07-21,1.0013,1.0071,1.0014
2008-07-22,1.0087,1.0114,0.9999
2008-07-23,1.0107,1.0118,1.0059
2008-07-24,1.0128,1.015,1.0078
2008-07-25,1.0197,1.0204,1.0129
2008-07-28,1.023,1.0244,1.0176
2008-07-29,1.025,1.0273,1.0207
2008-07-30,1.0238,1.0271,1.0221
2008-07-31,1.0235,1.0264,1.0216
2008-08-01,1.0271,1.0298,1.0229
2008-08-04,1.0365,1.0409,1.0264
2008-08-05,1.043,1.0452,1.0363
2008-08-06,1.0484,1.0488,1.0402
2008-08-07,1.0517,1.0529,1.045
2008-08-08,1.0668,1.0696,1.0517
2008-08-11,1.0683,1.0713,1.0614
2008-08-12,1.062,1.0728,1.0621
2008-08-13,1.0623,1.0715,1.0615
2008-08-14,1.0641,1.0655,1.0565
2008-08-15,1.0593,1.0693,1.0584
2008-08-18,1.0639,1.0643,1.0546
2008-08-19,1.0621,1.0664,1.0605
2008-08-20,1.0617,1.0652,1.0578
2008-08-21,1.0444,1.0606,1.0441
2008-08-22,1.0478,1.0487,1.0422
2008-08-25,1.0502,1.0515,1.0442
2008-08-26,1.0488,1.0561,1.0412
2008-08-27,1.048,1.0495,1.0428
2008-08-28,1.0517,1.0538,1.0434
2008-08-29,1.0631,1.0638,1.0473
2008-09-01,1.0669,1.0685,1.0615
2008-09-02,1.0688,1.0747,1.0669
2008-09-03,1.061,1.0777,1.068
2008-09-04,1.067,1.0688,1.0545
2008-09-05,1.0642,1.0727,1.0605
2008-09-08,1.0678,1.0713,1.0553
2008-09-09,1.0705,1.0705,1.0605
2008-09-10,1.0695,1.0743,1.0659
2008-09-11,1.0776,1.0819,1.0703
2008-09-12,1.061,1.0762,1.0589
2008-09-15,1.061,1.075,1.0587
2008-09-16,1.069,1.0748,1.068
2008-09-17,1.0672,1.0807,1.0627
2008-09-18,1.0672,1.0725,1.058
2008-09-19,1.0483,1.0666,1.0429
2008-09-22,1.033,1.0505,1.0317
2008-09-23,1.0355,1.0398,1.0306
2008-09-24,1.0357,1.0382,1.0314
2008-09-25,1.0344,1.0385,1.03
2008-09-26,1.0326,1.0375,1.0316
2008-09-29,1.0415,1.0451,1.0336
2008-09-30,1.064,1.0652,1.0442
2008-10-01,1.0619,1.0656,1.0549
2008-10-02,1.0797,1.0808,1.0623
2008-10-03,1.0797,1.0843,1.0729
2008-10-06,1.1059,1.1087,1.0816
2008-10-07,1.1061,1.1085,1.0953
2008-10-08,1.1237,1.1256,1.1
2008-10-09,1.146,1.1504,1.119
2008-10-10,1.1805,1.212,1.1462
2008-10-13,1.1559,1.1797,1.1514
2008-10-14,1.1614,1.1627,1.1308
2008-10-15,1.1895,1.1908,1.1539
2008-10-16,1.1886,1.1986,1.1798
2008-10-17,1.1838,1.1986,1.1776
2008-10-20,1.1931,1.1982,1.1743
2008-10-21,1.214,1.2208,1.1913
2008-10-22,1.2544,1.2598,1.2108
2008-10-23,1.254,1.274,1.2525
2008-10-24,1.2735,1.284,1.2438
2008-10-27,1.2876,1.297,1.2705
2008-10-28,1.2824,1.3017,1.28
2008-10-29,1.228,1.2869,1.2129
2008-10-30,1.2131,1.2253,1.1904
2008-10-31,1.2033,1.2378,1.1946
2008-11-03,1.1863,1.2116,1.1828
2008-11-04,1.1617,1.1661,1.1469
2008-11-05,1.1617,1.169,1.1469
2008-11-06,1.1886,1.1893,1.164
2008-11-07,1.1882,1.2023,1.1672
2008-11-10,1.1972,1.199,1.1691
2008-11-11,1.2049,1.2095,1.1918
2008-11-12,1.2372,1.2381,1.1983
2008-11-13,1.2121,1.2445,1.211
2008-11-14,1.2188,1.2315,1.2101
2008-11-17,1.2225,1.2422,1.2114
2008-11-18,1.235,1.2384,1.2235
2008-11-19,1.253,1.2535,1.2289
2008-11-20,1.2926,1.2946,1.252
2008-11-21,1.2772,1.2984,1.2745
2008-11-24,1.2374,1.2774,1.2246
2008-11-25,1.2253,1.2477,1.2128
2008-11-26,1.2346,1.2412,1.2162
2008-11-27,1.2321,1.2373,1.2238
2008-11-28,1.2376,1.2465,1.2316
2008-12-01,1.2391,1.2523,1.2308
2008-12-02,1.2546,1.2582,1.2384
2008-12-03,1.2601,1.2666,1.2445
2008-12-04,1.2785,1.2795,1.2518
2008-12-05,1.2795,1.3007,1.2737
2008-12-08,1.2525,1.2753,1.2449
2008-12-09,1.264,1.2743,1.2498
2008-12-10,1.2608,1.2663,1.2488
2008-12-11,1.236,1.2607,1.216
2008-12-12,1.2431,1.2507,1.2287
2008-12-15,1.2389,1.2464,1.2233
2008-12-16,1.2018,1.2376,1.199
2008-12-17,1.1966,1.2119,1.1935
2008-12-18,1.1992,1.2031,1.1844
2008-12-19,1.222,1.2373,1.2032
2008-12-22,1.2186,1.2208,1.199
2008-12-23,1.2152,1.2251,1.2051
2008-12-24,1.2137,1.2208,1.212
2008-12-25,1.2164,1.22,1.2124
2008-12-26,1.222,1.2224,1.2132
2008-12-29,1.2145,1.2222,1.2074
2008-12-30,1.2256,1.234,1.2145
2008-12-31,1.2172,1.2277,1.2109
2009-01-01,1.2172,1.2172,1.2172
2009-01-02,1.214,1.2274,1.2068
2009-01-05,1.1894,1.2224,1.187
2009-01-06,1.1797,1.1999,1.1764
2009-01-07,1.1967,1.1999,1.1777
2009-01-08,1.1815,1.2073,1.1813
2009-01-09,1.1868,1.1967,1.1796
2009-01-12,1.2167,1.2176,1.1883
2009-01-13,1.2281,1.2332,1.2163
2009-01-14,1.2455,1.2493,1.2106
2009-01-15,1.2503,1.2674,1.2414
2009-01-16,1.2491,1.2576,1.2317
2009-01-19,1.2499,1.2573,1.2378
2009-01-20,1.2661,1.2697,1.2533
2009-01-21,1.2555,1.2766,1.2547
2009-01-22,1.2543,1.2741,1.2517
2009-01-23,1.2352,1.2651,1.2271
2009-01-26,1.2241,1.2388,1.2143
2009-01-27,1.2267,1.2332,1.2154
2009-01-28,1.2149,1.2302,1.2026
2009-01-29,1.2218,1.2224,1.2134
2009-01-30,1.2293,1.2419,1.2215
2009-02-02,1.245,1.2467,1.2282
2009-02-03,1.2308,1.2523,1.2295
2009-02-04,1.2319,1.2436,1.2227
2009-02-05,1.2279,1.2382,1.2229
2009-02-06,1.2257,1.2542,1.2233
2009-02-09,1.2191,1.2299,1.2133
2009-02-10,1.2475,1.2493,1.2186
2009-02-11,1.2417,1.2532,1.239
2009-02-12,1.245,1.2548,1.2392
2009-02-13,1.237,1.2464,1.2282
2009-02-16,1.2439,1.2488,1.2398
2009-02-17,1.264,1.2673,1.2419
2009-02-18,1.2581,1.2653,1.2531
2009-02-19,1.2555,1.2608,1.2469
2009-02-20,1.249,1.265,1.2442
2009-02-23,1.251,1.2557,1.2357
2009-02-24,1.2416,1.2536,1.2396
2009-02-25,1.2526,1.2612,1.24
2009-02-26,1.249,1.2578,1.2397
2009-02-27,1.269,1.273,1.2519
2009-03-02,1.2882,1.2897,1.2728
2009-03-03,1.2882,1.2975,1.2808
2009-03-04,1.2751,1.2969,1.2714
2009-03-05,1.2751,1.2899,1.275
2009-03-06,1.2863,1.289,1.2767
2009-03-09,1.2963,1.3064,1.2816
2009-03-10,1.2883,1.2989,1.2725
2009-03-11,1.2842,1.2903,1.2753
2009-03-12,1.2796,1.2956,1.2765
2009-03-13,1.2747,1.2843,1.2625
2009-03-16,1.2688,1.2768,1.2636
2009-03-17,1.2704,1.277,1.268
2009-03-18,1.2464,1.2751,1.2459
2009-03-19,1.2383,1.2509,1.2193
2009-03-20,1.2392,1.2446,1.2293
2009-03-23,1.2226,1.2395,1.222
2009-03-24,1.2319,1.2322,1.2202
2009-03-25,1.2239,1.2355,1.2221
2009-03-26,1.2306,1.2328,1.224
2009-03-27,1.2368,1.2444,1.2267
2009-03-30,1.2643,1.2647,1.2386
2009-03-31,1.2603,1.2652,1.2504
2009-04-01,1.2603,1.2718,1.261
2009-04-02,1.2405,1.2606,1.2339
2009-04-03,1.2308,1.2456,1.2298
2009-04-06,1.2404,1.2441,1.2227
2009-04-07,1.2376,1.2483,1.2322
2009-04-08,1.2376,1.2465,1.231
2009-04-09,1.2253,1.2403,1.2212
2009-04-10,1.228,1.2289,1.2247
2009-04-13,1.2187,1.229,1.2176
2009-04-14,1.2128,1.2241,1.2064
2009-04-15,1.2068,1.2186,1.2015
2009-04-16,1.2106,1.2148,1.1983
2009-04-17,1.2149,1.2179,1.2077
2009-04-20,1.2374,1.2383,1.2143
2009-04-21,1.2375,1.2506,1.2327
2009-04-22,1.2368,1.2475,1.2329
2009-04-23,1.2232,1.2415,1.2228
2009-04-24,1.2078,1.2269,1.2073
2009-04-27,1.2198,1.2216,1.2078
2009-04-28,1.2188,1.2266,1.2166
2009-04-29,1.2032,1.2212,1.1992
2009-04-30,1.1932,1.2023,1.1862
2009-05-01,1.1843,1.1952,1.1833
2009-05-04,1.1774,1.19,1.1751
2009-05-05,1.1759,1.1791,1.168
2009-05-06,1.1779,1.1826,1.166
2009-05-07,1.1779,1.1764,1.1629
2009-05-08,1.1514,1.173,1.1501
2009-05-11,1.1612,1.1645,1.1476
2009-05-12,1.162,1.1697,1.1542
2009-05-13,1.1756,1.1777,1.1555
2009-05-14,1.1695,1.179,1.1686
2009-05-15,1.1793,1.1807,1.1652
2009-05-18,1.1624,1.1815,1.1609
2009-05-19,1.1562,1.1661,1.1524
2009-05-20,1.1408,1.1584,1.1364
2009-05-21,1.1405,1.1483,1.135
2009-05-22,1.1212,1.1359,1.1198
2009-05-25,1.125,1.128,1.1197
2009-05-26,1.1118,1.1356,1.1165
2009-05-27,1.1186,1.1203,1.11
2009-05-28,1.1144,1.1257,1.111
2009-05-29,1.0941,1.1147,1.0899
2009-06-01,1.0911,1.0934,1.0786
2009-06-02,1.0909,1.0973,1.0791
2009-06-03,1.1105,1.1118,1.0797
2009-06-04,1.0972,1.1159,1.093
2009-06-05,1.1189,1.1203,1.0964
2009-06-08,1.1192,1.1291,1.1155
2009-06-09,1.0995,1.1195,1.0984
2009-06-10,1.1098,1.1163,1.0942
2009-06-11,1.0981,1.1086,1.0949
2009-06-12,1.1186,1.1248,1.1011
2009-06-15,1.1337,1.1377,1.1189
2009-06-16,1.1347,1.1374,1.1223
