Date,GBP/JPY Close,GBP/JPY High,GBP/JPY Low
2005-05-20,197.46,197.95,197.3
2005-05-23,196.83,197.56,196.83
2005-05-24,196.46,197.17,196.41
2005-05-25,197.3,197.43,196.05
2005-05-26,196.58,197.66,196.42
2005-05-27,196.79,197.08,196.35
2005-05-30,196.85,197.19,196.59
2005-05-31,197.23,197.33,195.92
2005-06-01,196.69,197.38,196.52
2005-06-02,196.52,196.99,196.39
2005-06-03,195.52,196.62,195.32
2005-06-06,194.87,195.52,194.2
2005-06-07,195.6,195.66,194.7
2005-06-08,195.67,196.5,195.37
2005-06-09,195.53,196.13,195.47
2005-06-10,196.77,196.89,195.31
2005-06-13,197.84,198.02,196.41
2005-06-14,197.7,198.02,197.39
2005-06-15,199.19,199.26,197.4
2005-06-16,198.55,199.08,198.42
2005-06-17,198.74,199.02,198.01
2005-06-20,199.44,199.76,198.45
2005-06-21,197.9,199.51,197.83
2005-06-22,198.18,198.77,197.7
2005-06-23,197.6,198.28,197.47
2005-06-24,199.02,199.25,197.73
2005-06-27,199.78,200.12,199.09
2005-06-28,199.58,200.25,199.44
2005-06-29,199.38,200.38,198.91
2005-06-30,199.03,199.7,198.24
2005-07-01,197.77,198.9,197.1
2005-07-04,196.5,196.93,195.96
2005-07-05,196.13,196.72,195.98
2005-07-06,196.98,197.31,195.99
2005-07-07,195.52,196.9,194.62
2005-07-08,194.75,195.82,194.6
2005-07-11,196.55,196.69,194.83
2005-07-12,197.05,197.25,196
2005-07-13,196.8,197.39,196.35
2005-07-14,197.15,197.66,196.85
2005-07-15,196.6,197.52,196.6
2005-07-18,195.64,196.94,195.41
2005-07-19,196.17,196.58,195.45
2005-07-20,196.27,196.83,195.69
2005-07-21,193.44,196.81,192.73
2005-07-22,193.26,195.01,193.07
2005-07-25,194.68,195.1,193.48
2005-07-26,195.48,195.66,194.56
2005-07-27,196.08,196.1,195.25
2005-07-28,196.88,197.3,195.6
2005-07-29,197.6,197.62,196.54
2005-08-01,198.5,198.6,197.43
2005-08-02,197.4,198.58,196.98
2005-08-03,197.52,198.49,197.23
2005-08-04,198.12,198.49,196.96
2005-08-05,199.12,199.22,197.96
2005-08-08,200.2,200.2,199.25
2005-08-09,199.94,200.21,199.62
2005-08-10,198.59,199.97,198.32
2005-08-11,198.67,199.07,198.21
2005-08-12,198.55,199,198.49
2005-08-15,197.94,198.99,197.61
2005-08-16,198.22,198.45,197.4
2005-08-17,198.45,198.75,197.77
2005-08-18,198.34,199.32,198.23
2005-08-19,198.4,198.71,197.89
2005-08-22,197.47,198.49,196.82
2005-08-23,197.79,198.07,197.33
2005-08-24,198.35,198.57,197.89
2005-08-25,198.4,198.77,197.81
2005-08-26,198.46,198.51,197.68
2005-08-29,198.68,199.41,198.32
2005-08-30,198.7,199.21,198.49
2005-08-31,199.5,199.99,198.57
2005-09-01,201.35,201.54,199.5
2005-09-02,202.35,202.39,200.92
2005-09-05,201.3,202,201.14
2005-09-06,201.9,202.4,201.04
2005-09-07,202.41,202.63,201.24
2005-09-08,202.92,203.45,202.09
2005-09-09,201.9,203.37,201.64
2005-09-12,200.56,201.61,200.07
2005-09-13,201.67,202.22,200.64
2005-09-14,201.19,202.16,200.98
2005-09-15,199.87,201.55,199.13
2005-09-16,201.39,201.49,199.91
2005-09-19,201.11,201.25,200.54
2005-09-20,201.36,201.55,200.57
2005-09-21,201.34,201.81,201.01
2005-09-22,200.04,202,199.64
2005-09-23,199.78,200.12,198.91
2005-09-26,199.61,199.75,199.04
2005-09-27,200.08,200.45,199.32
2005-09-28,199.85,200.37,199.34
2005-09-29,199.15,199.93,198.9
2005-09-30,200.22,200.66,198.98
2005-10-03,200.4,200.66,199.87
2005-10-04,200.92,201.24,200.26
2005-10-05,200.95,201.22,200.17
2005-10-06,201.45,202.03,201.06
2005-10-07,200.5,201.64,200.05
2005-10-10,200.4,200.6,200.03
2005-10-11,199.92,200.43,199.25
2005-10-12,200.35,200.56,199.59
2005-10-13,201.2,201.41,200.28
2005-10-14,201.8,201.83,200.74
2005-10-17,201.48,202,201.26
2005-10-18,202.45,202.55,201.47
2005-10-19,203.4,203.73,202.1
2005-10-20,204.62,204.69,203.33
2005-10-21,204.8,205.61,204.43
2005-10-24,204.11,204.91,203.79
2005-10-25,205.07,205.22,203.84
2005-10-26,205.65,205.83,204.85
2005-10-27,205.96,206.37,205.34
2005-10-28,205.08,205.86,205.08
2005-10-31,205.99,206.6,205.21
2005-11-01,205.8,206.6,205.51
2005-11-02,207.45,207.48,205.88
2005-11-03,207.55,208.03,207.18
2005-11-04,207.05,208.12,206.49
2005-11-07,205.13,206.83,204.92
2005-11-08,204.44,205.33,203.96
2005-11-09,204.9,205.03,203.72
2005-11-10,205.78,206.24,204.9
2005-11-11,205.4,205.8,204.88
2005-11-14,206.35,207.11,205.36
2005-11-15,206.15,206.85,206.13
2005-11-16,204.55,206.94,204.22
2005-11-17,204.16,204.84,203.79
2005-11-18,204.64,204.69,203.86
2005-11-21,204.3,205.06,203.87
2005-11-22,204.61,204.74,203.55
2005-11-23,204.51,204.64,203.72
2005-11-24,204.68,205.31,204.33
2005-11-25,205.05,205.7,204.81
2005-11-28,205.52,205.53,204.39
2005-11-29,205.62,205.75,205.18
2005-11-30,207.1,207.56,205.23
2005-12-01,208.8,209,206.95
2005-12-02,209.05,209.63,208.09
2005-12-05,210.49,210.61,209.46
2005-12-06,210.4,211.38,209.83
2005-12-07,210.2,210.49,209.07
2005-12-08,211.03,211.04,208.91
2005-12-09,211.65,211.73,210.45
2005-12-12,212.68,212.89,211.28
2005-12-13,212.24,213.01,211.99
2005-12-14,208.1,212.64,206.85
2005-12-15,205.61,208.02,205.29
2005-12-16,205.1,206.36,203.89
2005-12-19,204.46,206.52,204.17
2005-12-20,205.46,206.02,204.52
2005-12-21,204.35,205.95,204.17
2005-12-22,202.53,205.18,202.39
2005-12-23,201.61,202.93,201.24
2005-12-26,201.92,202.32,201.17
2005-12-27,202.78,203.48,201.65
2005-12-28,202.15,203.8,202.02
2005-12-29,203.16,203.5,202.31
2005-12-30,202.75,203.58,201.92
2006-01-02,202.75,202.75,202.75
2006-01-03,202.6,203.12,202.32
2006-01-04,203.9,204.74,202.46
2006-01-05,203.51,204.55,202.99
2006-01-06,202.57,203.99,202.16
2006-01-09,201.98,202.69,201.2
2006-01-10,202.09,202.84,201.59
2006-01-11,201.31,202.45,200.61
2006-01-12,201,202.48,200.77
2006-01-13,202.9,203.19,201.28
2006-01-16,203.1,203.51,202.4
2006-01-17,204.06,204.32,202.49
2006-01-18,203.16,204.47,202.86
2006-01-19,203.07,203.44,202.1
2006-01-20,204.13,204.18,202.41
2006-01-23,203.1,203.51,202.4
2006-01-24,204.57,205.1,204.19
2006-01-25,206.6,207.13,204.72
2006-01-26,207.16,207.6,206.2
2006-01-27,207.3,208.15,206.63
2006-01-30,207.76,208.29,207.05
2006-01-31,208.86,209.01,207.44
2006-02-01,209.2,209.89,208.3
2006-02-02,210.9,210.96,209.35
2006-02-03,209.65,211.1,209.48
2006-02-06,207.99,209.62,207.6
2006-02-07,206.25,208.15,205.51
2006-02-08,206.29,206.68,205.28
2006-02-09,206.63,207.14,206.08
2006-02-10,205.68,207.29,204.86
2006-02-13,205.1,205.67,204.93
2006-02-14,203.72,205.1,202.97
2006-02-15,205.2,205.35,203.74
2006-02-16,204.87,205.27,204.17
2006-02-17,205.74,206.3,204.19
2006-02-20,206.25,206.37,205.72
2006-02-21,207.2,207.76,206.23
2006-02-22,206.62,207.45,206.1
2006-02-23,205.23,206.68,204.74
2006-02-24,204.1,205.15,203.72
2006-02-27,202.17,204.15,201.74
2006-02-28,203,203.36,202.02
2006-03-01,203.3,204.19,202.64
2006-03-02,203.25,203.51,202.56
2006-03-03,204.27,204.58,202.78
2006-03-06,205.54,206.06,204.12
2006-03-07,204.73,205.86,204.05
2006-03-08,204.68,205.09,203.84
2006-03-09,205.22,205.48,203.76
2006-03-10,205.5,205.94,204.86
2006-03-13,206.09,206.18,204.96
2006-03-14,205.01,206.07,204.71
2006-03-15,205.15,205.65,204.87
2006-03-16,205.4,205.87,205.07
2006-03-17,203.55,205.43,203.26
2006-03-20,204.03,204.27,202.73
2006-03-21,204.74,204.88,203.62
2006-03-22,204.11,205.22,203.9
2006-03-23,204.43,204.51,203.59
2006-03-24,204.67,205.73,204.31
2006-03-27,204.05,205,203.39
2006-03-28,205.78,205.79,203.32
2006-03-29,204.3,205.59,203.95
2006-03-30,204.89,205.15,203.94
2006-03-31,204.4,205.33,204.17
2006-04-03,204.6,205.28,204.14
2006-04-04,206.19,206.35,204.46
2006-04-05,205.76,206.65,205.76
2006-04-06,206.2,206.85,205.63
2006-04-07,206.17,206.6,205.17
2006-04-10,206.57,206.85,205.79
2006-04-11,206.75,207.33,206.15
2006-04-12,207.51,207.54,206.12
2006-04-13,207.66,207.99,207.15
2006-04-14,207.74,207.97,207.64
2006-04-17,208.46,208.66,207.62
2006-04-18,208.81,209.27,208.35
2006-04-19,210.18,210.81,208.21
2006-04-20,209.06,210.51,208.84
2006-04-21,207.93,209.72,207.76
2006-04-24,204.69,208,204.48
2006-04-25,205.38,205.55,204.16
2006-04-26,204.69,205.85,204.56
2006-04-27,205.7,205.7,203.86
2006-04-28,207.28,207.64,205.38
2006-05-01,206.85,207.68,206.23
2006-05-02,208.27,208.83,207.13
2006-05-03,209.26,209.56,208.08
2006-05-04,210.66,210.66,209.08
2006-05-05,208.85,211,208.63
2006-05-08,207.43,209.31,206.91
2006-05-09,207.36,207.64,206.69
2006-05-10,205.74,207.49,205.43
2006-05-11,208.29,208.39,205.97
2006-05-12,208.44,208.99,207.21
2006-05-15,207.11,208.36,206.86
2006-05-16,207.28,208.06,206.93
2006-05-17,207.8,208.78,206.48
2006-05-18,209.77,209.96,208.21
2006-05-19,209.79,210.2,209.08
2006-05-22,210.21,211.12,209.44
2006-05-23,209.75,210.7,209.17
2006-05-24,210.9,211.24,210.25
2006-05-25,209.3,210.94,208.99
2006-05-26,209.1,209.81,208.5
2006-05-29,209.26,209.4,208.77
2006-05-30,211.24,211.27,209.02
2006-05-31,210.55,211.35,209.76
2006-06-01,210.15,210.88,209.9
2006-06-02,210.31,210.77,209.86
2006-06-05,210.02,210.85,209.55
2006-06-06,210.67,211.16,209.87
2006-06-07,210.67,210.97,210.37
2006-06-08,210.34,211.1,210.19
2006-06-09,209.79,210.32,209.52
2006-06-12,210.81,210.91,209.59
2006-06-13,211.48,212.09,210.55
2006-06-14,212.02,212.45,211.12
2006-06-15,212.46,212.79,211.7
2006-06-16,213.12,213.16,212.21
2006-06-19,212.29,213.69,211.91
2006-06-20,211.63,212.61,211.32
2006-06-21,211.67,212.18,211.29
2006-06-22,212.3,212.62,211.43
2006-06-23,211.23,212.42,210.94
2006-06-26,212.1,212.13,211.33
2006-06-27,211.92,212.35,211.45
2006-06-28,211.65,212.02,211.1
2006-06-29,210.41,211.91,209.97
2006-06-30,211.46,211.77,209.89
2006-07-03,211.28,211.88,210.84
2006-07-04,211.54,211.73,211.01
2006-07-05,212.32,212.47,211.55
2006-07-06,211.36,212.38,211.23
2006-07-07,211.03,211.81,210.66
2006-07-10,210.06,210.79,209.54
2006-07-11,210.87,210.97,209.98
2006-07-12,211.74,212.12,210.69
2006-07-13,212.67,212.77,211.51
2006-07-14,213.4,213.74,212.67
2006-07-17,213.21,213.86,212.75
2006-07-18,214.4,214.71,212.62
2006-07-19,215.3,215.38,213.93
2006-07-20,216.08,216.56,214.93
2006-07-21,215.96,216.37,214.96
2006-07-24,216.1,216.34,215.55
2006-07-25,215.67,216.34,215.46
2006-07-26,215.51,216.2,214.68
2006-07-27,215.15,215.79,214.99
2006-07-28,213.78,215.29,213.71
2006-07-31,214.08,214.38,212.95
2006-08-01,214.88,215.27,213.59
2006-08-02,215.15,215.38,214.29
2006-08-03,217.07,217.44,214.98
2006-08-04,218.29,218.54,216.97
2006-08-07,219.37,219.74,217.82
2006-08-08,219.52,219.95,218.99
2006-08-09,219.83,220.13,219.18
2006-08-10,218.22,219.92,217.94
2006-08-11,219.87,220.32,218.26
2006-08-14,220.35,220.54,219.76
2006-08-15,219.8,220.57,219.65
2006-08-16,219.62,220.25,219.29
2006-08-17,218.46,219.68,218.48
2006-08-18,217.73,218.87,217.4
2006-08-21,219.43,219.83,217.81
2006-08-22,220.01,220.33,219.31
2006-08-23,220.32,220.79,219.53
2006-08-24,219.96,220.52,219.79
2006-08-25,221.32,221.66,219.81
2006-08-28,221.99,222.35,221.05
2006-08-29,221.42,222.1,220.91
2006-08-30,223.06,223.23,221.63
2006-08-31,223.55,223.83,222.82
2006-09-01,223.09,223.6,222.18
2006-09-04,221.06,222.89,220.7
2006-09-05,219.65,221.42,219.39
2006-09-06,219.76,220.65,219.25
2006-09-07,218.21,220.34,217.62
2006-09-08,218,218.47,217.42
2006-09-11,219.24,219.32,217.66
2006-09-12,221.2,221.22,219.28
2006-09-13,220.62,221.13,220.18
2006-09-14,221.77,222.09,220.38
2006-09-15,220.97,222.05,220.31
2006-09-18,221.97,222.25,221.2
2006-09-19,221.22,222.19,220.81
2006-09-20,221.68,221.97,220.25
2006-09-21,221.26,222.01,221.03
2006-09-22,221.31,221.93,220.96
2006-09-25,221.44,222.09,221.08
2006-09-26,222.07,222.18,220.46
2006-09-27,221.92,222.05,221.02
2006-09-28,221.92,221.09,222.22
2006-09-29,220.98,221.19,220.09
2006-10-02,222.02,222.06,220.95
2006-10-03,222.59,222.72,221.68
2006-10-04,222.27,222.76,221.84
2006-10-05,221.14,222.34,220.42
2006-10-06,222.45,222.64,221.17
2006-10-09,222.34,223.13,222.03
2006-10-10,221.99,222.6,221.66
2006-10-11,221.91,222.16,221.56
2006-10-12,221.83,222.36,221.68
2006-10-13,222.15,222.4,221.68
2006-10-16,221.62,222.2,221.35
2006-10-17,221.84,222.53,221.25
2006-10-18,222.06,222.58,221.56
2006-10-19,221.84,222.3,221.4
2006-10-20,223.53,223.78,221.96
2006-10-23,223.51,223.65,223.02
2006-10-24,223.5,223.81,223.19
2006-10-25,223.53,223.76,223.3
2006-10-26,223.81,224.08,223.36
2006-10-27,222.98,224.36,222.62
2006-10-30,223.31,223.52,222.5
2006-10-31,223.02,224.03,222.6
2006-11-01,223.4,223.53,222.71
2006-11-02,223.59,223.75,222.7
2006-11-03,224.33,224.55,223.23
2006-11-06,224.33,224.37,224.05
2006-11-07,224.27,224.63,224.02
2006-11-08,224.35,224.44,223.99
2006-11-09,224.8,225.27,224.33
2006-11-10,224.82,225.03,224.26
2006-11-13,224.54,224.81,224.21
2006-11-14,222.97,224.67,222.59
2006-11-15,223.01,223.46,222.48
2006-11-16,223.14,223.38,222.6
2006-11-17,223.11,223.35,222.84
2006-11-20,223.96,224.21,223.22
2006-11-21,223.89,224.25,223.74
2006-11-22,223.41,223.97,222.97
2006-11-23,222.57,223.57,222.39
2006-11-24,223.75,223.94,222.56
2006-11-27,224.86,225,223.99
2006-11-28,224.84,226.48,224.8
2006-11-29,226.38,227.15,225.76
2006-11-30,227.54,227.82,226.21
2006-12-01,228.4,229.03,227.19
2006-12-04,228.38,228.99,228.02
2006-12-05,226.7,228.56,226.33
2006-12-06,226.5,226.85,225.74
2006-12-07,226.19,226.78,225.92
2006-12-08,227.29,227.75,226.01
2006-12-11,228.89,228.97,227.03
2006-12-12,230.31,230.31,228.79
2006-12-13,231.04,231.27,229.98
2006-12-14,231.07,231.39,230.68
2006-12-15,230.42,232.1,229.43
2006-12-18,230.18,230.9,229.46
2006-12-19,232.34,232.52,229.74
2006-12-20,232.49,233.23,232.42
2006-12-21,232.08,233.02,231.58
2006-12-22,232.66,233,231.9
2006-12-25,232.96,232.96,232.96
2006-12-26,232.74,233.14,232.34
2006-12-27,232.28,232.96,231.61
2006-12-28,233.42,233.66,232.13
2006-12-29,233.04,233.86,232.97
2007-01-01,233.42,233.42,233.42
2007-01-02,234.53,234.58,233.17
2007-01-03,232.8,234.81,232.8
2007-01-04,231.5,233.14,231.32
2007-01-05,228.93,231.36,228.55
2007-01-08,230.09,230.17,228.12
2007-01-09,231.53,231.89,230.17
2007-01-10,231.2,231.76,230.79
2007-01-11,234.19,234.85,230.91
2007-01-12,235.6,235.94,233.96
2007-01-15,236.66,237.02,235.02
2007-01-16,236.67,237.28,236.36
2007-01-17,237.58,237.87,236.56
2007-01-18,239.23,240.01,237.51
2007-01-19,239.32,239.82,238.96
2007-01-22,240.34,240.61,239.3
2007-01-23,241.18,241.43,240.33
2007-01-24,237.89,241.39,237.5
2007-01-25,237.9,238.7,236.39
2007-01-26,238.15,239.17,237.58
2007-01-29,238.9,239.18,238.13
2007-01-30,238.53,240.05,238.33
2007-01-31,237.05,238.91,236.41
2007-02-01,237.42,237.77,236.6
2007-02-02,238.17,238.79,237.28
2007-02-05,235.8,238.19,235.52
2007-02-06,236.61,237.3,235.42
2007-02-07,237.58,238.02,236.47
2007-02-08,237,238.99,236.98
2007-02-09,237.28,237.86,236.27
2007-02-12,237.33,238.49,236.71
2007-02-13,235.78,237.5,235.42
2007-02-14,236.94,237.21,235.7
2007-02-15,236.91,237.1,232.67
2007-02-16,232.59,233.48,232.12
2007-02-19,233.19,233.64,232.21
2007-02-20,234.53,235.14,233.31
2007-02-21,236.24,236.44,233.87
2007-02-22,237.78,238.01,235.74
2007-02-23,237.65,238.18,237.43
2007-02-26,236.79,237.85,236.31
2007-02-27,231.42,237.06,230.75
2007-02-28,232.59,233.02,231.01
2007-03-01,230.47,233.48,229.49
2007-03-02,226.93,230.6,226.63
2007-03-05,222.6,227.04,221.29
2007-03-06,225.2,225.44,221.15
2007-03-07,225,226.21,223.93
2007-03-08,225.91,226.87,222.88
2007-03-09,228.22,228.74,225.82
2007-03-12,227.19,229.67,225.87
2007-03-13,224.15,227.43,224.14
2007-03-14,226.46,226.6,222.64
2007-03-15,227.74,228.05,226.25
2007-03-16,226.65,227.73,226.44
2007-03-19,228.61,229.13,225.54
2007-03-20,229.84,230.78,228.19
2007-03-21,231.37,231.48,229.88
2007-03-22,232.16,232.23,230.63
2007-03-23,231.54,232.35,230.44
2007-03-26,232.54,232.72,230.92
2007-03-27,231.82,233.01,231.49
2007-03-28,229.24,231.89,228.81
2007-03-29,231.49,231.76,229.16
2007-03-30,231.7,231.94,230.61
2007-04-02,233.02,233.1,231.3
2007-04-03,234.75,235.1,232.92
2007-04-04,234.39,235.02,234.13
2007-04-05,233.99,234.87,233.58
2007-04-06,234.44,234.55,233.87
2007-04-09,234.02,234.52,233.79
2007-04-10,234.85,235.35,233.71
2007-04-11,235.65,236.3,234.64
2007-04-12,235.51,236.11,235.17
2007-04-13,236.72,236.98,234.74
2007-04-16,238.36,238.53,236.47
2007-04-17,238.57,239.5,237.18
2007-04-18,237.88,239.96,236.88
2007-04-19,236.94,238.15,235.27
2007-04-20,237.94,238.32,236.94
2007-04-23,237.29,238.33,236.34
2007-04-24,237.31,237.99,236.02
2007-04-25,237.63,238,236.96
2007-04-26,238.1,238.74,237.32
2007-04-27,238.89,239.41,237.38
2007-04-30,238.99,239.03,237.99
2007-05-01,239.39,239.77,238.36
2007-05-02,238.98,239.58,238.61
2007-05-03,239.39,239.55,239.02
2007-05-04,239.43,239.56,238.82
2007-05-07,239.43,239.36,239.1
2007-05-08,238.54,239.4,238.23
2007-05-09,239.41,239.5,238.12
2007-05-10,237.24,239.75,237.21
2007-05-11,238.15,238.44,236.46
2007-05-14,237.97,238.67,237.95
2007-05-15,238.75,239.02,237.71
2007-05-16,238.67,239.39,238.87
2007-05-17,239.4,239.6,238.68
2007-05-18,239.19,239.88,237.84
2007-05-21,239.3,239.6,239.04
2007-05-22,239.3,240.19,239.08
2007-05-23,241.58,241.87,239.95
2007-05-24,241.08,241.59,240.7
2007-05-25,241.57,241.68,239.77
2007-05-28,241.31,241.63,241.23
2007-05-29,240.67,241.53,240.54
2007-05-30,240.24,240.24,239.77
2007-05-31,240.87,241.19,239.94
2007-06-01,241.92,241.98,240.92
2007-06-04,242.44,242.64,241.69
2007-06-05,241.68,242.99,241.54
2007-06-06,241.14,242.26,240.97
2007-06-07,239.43,242.12,238.96
2007-06-08,239.3,240.12,237.71
2007-06-11,239.85,239.97,238.99
2007-06-12,240.63,240.85,239.62
2007-06-13,241.94,242.12,239.8
2007-06-14,242.13,242.35,241.75
2007-06-15,243.81,244.36,242.11
2007-06-18,245.18,245.24,243.96
2007-06-19,245.35,245.52,245.1
2007-06-20,246.48,246.62,244.73
2007-06-21,246.36,246.56,245.91
2007-06-22,247.64,247.94,246.47
2007-06-25,246.97,247.79,246.53
2007-06-26,246.4,247.12,245.25
2007-06-27,244.72,246.22,244.03
2007-06-28,246.6,246.74,245.43
2007-06-29,247.05,247.81,246.53
2007-07-02,246.84,247.6,246.01
2007-07-03,248.89,247.61,246.3
2007-07-04,247.13,247.3,246.64
2007-07-05,247.23,247.61,246.64
2007-07-06,248.03,248.11,247.09
2007-07-09,248.53,248.79,248.16
2007-07-10,246.97,248.74,246.94
2007-07-11,248.39,248.49,245.15
2007-07-12,248.49,248.76,247.74
2007-07-13,248.1,248.92,248.09
2007-07-16,248.1,248.65,247.69
2007-07-17,250.26,250.46,248.06
2007-07-18,250.28,250.52,249.65
2007-07-19,250.05,250.41,249.73
2007-07-20,249.1,251.12,248.66
2007-07-23,249.62,249.93,248.64
2007-07-24,247.89,249.45,247.34
2007-07-25,247.46,248.11,246.36
2007-07-26,243.46,247.75,242.88
2007-07-27,240.68,244.37,240.17
2007-07-30,241.08,241.43,238.36
2007-07-31,241.86,242.94,240.81
2007-08-01,240.37,241.71,237.7
2007-08-02,242.78,243.12,240.22
2007-08-03,241.84,241.54,241.18
2007-08-06,241.42,241.78,238.95
2007-08-07,240.58,241.46,238.72
2007-08-08,243.71,244.07,239.89
2007-08-09,239.21,244.02,239.06
2007-08-10,239.22,240.44,236.39
2007-08-13,238.36,239.69,236.54
2007-08-14,235.29,238.05,235.01
2007-08-15,232.87,234.86,231.75
2007-08-16,223.82,231.69,221.53
2007-08-17,225.72,228.98,219.39
2007-08-20,228.45,229.56,225.14
2007-08-21,226.38,229.06,225.42
2007-08-22,229.09,229.68,225.79
2007-08-23,232.17,234.85,229.87
2007-08-24,234.32,234.35,230.89
2007-08-27,233.78,235.5,233.38
2007-08-28,230.04,232.8,230.12
2007-08-29,234.39,234.46,227.49
2007-08-30,233.36,234.47,231.26
2007-08-31,233.81,235.52,232.78
2007-09-03,233.64,234.57,233.12
2007-09-04,234.1,234.19,231.95
2007-09-05,232.6,234.76,231.92
2007-09-06,232.6,233.29,231.94
2007-09-07,229.78,234.16,229.19
2007-09-10,230.28,231.5,228.69
2007-09-11,232.16,232.32,229.63
2007-09-12,231.92,232.52,231.1
2007-09-13,233.48,234.79,231.51
2007-09-14,231.43,233.3,230.21
2007-09-17,229.54,231.64,2.2885
2007-09-18,233.83,234.27,2.2827
2007-09-19,232.29,233.86,231.17
2007-09-20,229.73,232.25,229.52
2007-09-21,233.1,233.68,230.19
2007-09-24,231.16,233.54,231.79
2007-09-25,231.13,232.39,229.8
2007-09-26,232.64,233.21,231.29
2007-09-27,234.34,234.49,232.52
2007-09-28,234.67,234.82,232.45
2007-10-01,236.63,237.07,234.79
2007-10-02,236.52,236.78,234.99
2007-10-03,237.11,237.86,235.99
2007-10-04,237.11,237.73,236.21
2007-10-05,238.68,238.81,236.76
2007-10-08,238.86,239.79,238.65
2007-10-09,238.52,239.07,237.07
2007-10-10,239.34,240.36,238.52
2007-10-11,237.83,239.86,237.83
2007-10-12,239.23,239.31,237.47
2007-10-15,239.41,240.67,239.03
2007-10-16,237.17,239.96,236.68
2007-10-17,237.3,238.81,235.93
2007-10-18,236.48,238.08,236.11
2007-10-19,235.32,237.01,234.88
2007-10-22,231.46,234.43,230.4
2007-10-23,235.19,235.63,232.42
2007-10-24,233.88,235.68,232.88
2007-10-25,233.95,235.11,233.08
2007-10-26,234.39,235.38,233.74
2007-10-29,236.25,236.75,234.43
2007-10-30,237.21,237.7,235.34
2007-10-31,239.86,240.15,237
2007-11-01,239.43,241.34,238
2007-11-02,239.58,240.28,237.73
2007-11-05,237.93,239.69,237.16
2007-11-06,239.12,239.6,237.88
2007-11-07,237.03,239.51,236.91
2007-11-08,237.55,238.84,235.57
2007-11-09,236.89,238.02,231.21
2007-11-12,226.77,231.65,225.16
2007-11-13,229.55,229.62,224.3
2007-11-14,229.4,232.39,228.73
2007-11-15,225.34,229.67,225.19
2007-11-16,227.33,228.37,224.02
2007-11-19,225.09,228.32,225.6
2007-11-20,226.59,228.33,224.37
2007-11-21,224.38,227.42,222.51
2007-11-22,223.82,225.62,223.37
2007-11-23,222.83,224.78,221.6
2007-11-26,222.09,224.81,221.98
2007-11-27,222.83,225.6,221.99
2007-11-28,228.88,229.29,223.78
2007-11-29,226.52,229.24,0
2007-11-30,228.66,229.32,226.18
2007-12-03,228.3,228.46,226.58
2007-12-04,226.06,228.35,225.59
2007-12-05,224.61,227.37,223.75
2007-12-06,224.61,225.93,224
2007-12-07,226.92,227.02,224.9
2007-12-10,228.48,228.84,226.45
2007-12-11,224.98,229.01,224.94
2007-12-12,229.36,230.32,225.13
2007-12-13,228.73,229.75,227.52
2007-12-14,228.51,230,228.28
2007-12-17,228.46,229.09,227.43
2007-12-18,228.11,229.04,227.8
2007-12-19,226.29,228.56,226
2007-12-20,223.98,226.61,223.61
2007-12-21,226.2,226.43,224.29
2007-12-24,226.34,226.47,225.67
2007-12-25,225.76,225.76,225.76
2007-12-26,226.82,226.83,225.48
2007-12-27,226.93,228.35,226.45
2007-12-28,224.78,227.66,224.39
2007-12-31,222.72,224.88,221.39
2008-01-01,222.72,222.72,222.72
2008-01-02,216.67,222.66,216.48
2008-01-03,215.91,217.57,213.67
2008-01-04,213.89,216.8,213.52
2008-01-07,214.89,216.15,214.1
2008-01-08,216.4,217.33,214.48
2008-01-09,215.19,216.45,213.87
2008-01-10,214.89,216.03,213.63
2008-01-11,213.2,215.1,212.07
2008-01-14,211.89,213.42,210.72
2008-01-15,209.84,212.09,209.77
2008-01-16,209.84,210.94,207.07
2008-01-17,210.92,212.38,209.47
2008-01-18,208.58,211.52,208.26
2008-01-21,206.13,209.32,205.71
2008-01-22,208.84,209.99,204.79
2008-01-23,207.01,210.46,204.68
2008-01-24,210.95,211.28,207.1
2008-01-25,211.91,214.01,211.18
2008-01-28,211.92,212.73,209.48
2008-01-29,212.84,213.44,210.98
2008-01-30,211.87,213.66,211.79
2008-01-31,211.88,212.57,210.01
2008-02-01,209.5,212.35,208.88
2008-02-04,210.7,211.73,209.31
2008-02-05,209.8,212.1,209.51
2008-02-06,208.81,209.93,207.79
2008-02-07,208.56,209.4,205.89
2008-02-08,208.81,209.89,208.16
2008-02-11,208.56,209.27,206.86
2008-02-12,210.62,210.97,207.81
2008-02-13,212.65,212.76,209.42
2008-02-14,212.53,213.85,211.94
2008-02-15,211.03,213.3,210.35
2008-02-18,211.01,211.78,210.61
2008-02-19,209.7,211.38,208.75
2008-02-20,209.89,210.94,209.03
2008-02-21,210.6,211.97,209.73
2008-02-22,210.48,211.53,210.03
2008-02-25,212.6,212.9,210.5
2008-02-26,212.94,213.23,211.88
2008-02-27,211.09,213.39,210.82
2008-02-28,209.64,211.31,209.47
2008-02-29,206.46,208.85,206
2008-03-03,204.84,206.07,203.55
2008-03-04,205.23,205.7,203.64
2008-03-05,206.77,207.78,204.37
2008-03-06,206.24,207.65,205.87
2008-03-07,207.01,207.97,204.93
2008-03-10,204.6,206.83,204.33
2008-03-11,207.09,207.53,203.62
2008-03-12,206.17,208,205.99
2008-03-13,204.98,206.08,203.03
2008-03-14,200.61,205.7,199.96
2008-03-17,195.08,199.79,192.63
