Date,GBP/CHF Close,GBP/CHF High,GBP/CHF Low
2007-02-07,2.4455,2.447,2.4394
2007-02-08,2.4397,2.4599,2.4352
2007-02-09,2.4344,2.445,2.4315
2007-02-12,2.4397,2.4423,2.4331
2007-02-13,2.4277,2.4419,2.4216
2007-02-14,2.433,2.4349,2.4247
2007-02-15,2.4097,2.4349,2.4091
2007-02-16,2.4076,2.4133,2.4062
2007-02-19,2.4048,2.4127,2.3983
2007-02-20,2.4165,2.4194,2.4048
2007-02-21,2.4186,2.4223,2.4122
2007-02-22,2.4228,2.4271,2.4172
2007-02-23,2.4212,2.4317,2.4156
2007-02-26,2.4145,2.4218,2.4138
2007-02-27,2.3889,2.4158,2.3837
2007-02-28,2.3938,2.3973,2.386
2007-03-01,2.3923,2.3966,2.3836
2007-03-02,2.3644,2.3966,2.364
2007-03-05,2.3471,2.3647,2.3298
2007-03-06,2.3638,2.3653,2.3412
2007-03-07,2.3537,2.3686,2.3532
2007-03-08,2.3673,2.3718,2.3457
2007-03-09,2.3829,2.3875,2.3644
2007-03-12,2.3661,2.3906,2.3614
2007-03-13,2.3482,2.3677,2.3481
2007-03-14,2.3548,2.3553,2.3358
2007-03-15,2.3589,2.3627,2.3496
2007-03-16,2.3449,2.3572,2.3437
2007-03-19,2.3567,2.362,2.3393
2007-03-20,2.3765,2.3791,2.3565
2007-03-21,2.3802,2.3835,2.3733
2007-03-22,2.3863,2.3898,2.3773
2007-03-23,2.3898,2.3912,2.382
2007-03-26,2.3936,2.4004,2.3889
2007-03-27,2.3865,2.3953,2.3812
2007-03-28,2.3862,2.3879,2.3758
2007-03-29,2.3881,2.3918,2.3832
2007-03-30,2.3911,2.3961,2.3829
2007-04-02,2.4032,2.4035,2.389
2007-04-03,2.4135,2.4138,2.4031
2007-04-04,2.4099,2.4142,2.4059
2007-04-05,2.3953,2.4131,2.3919
2007-04-06,2.4006,2.4011,2.394
2007-04-09,2.4053,2.4071,2.3996
2007-04-10,2.4015,2.4079,2.3966
2007-04-11,2.41,2.4148,2.4006
2007-04-12,2.4068,2.4153,2.4025
2007-04-13,2.4115,2.4136,2.398
2007-04-16,2.415,2.4176,2.4099
2007-04-17,2.425,2.4267,2.413
2007-04-18,2.4173,2.4269,2.4137
2007-04-19,2.4128,2.4182,2.4046
2007-04-20,2.4188,2.4224,2.412
2007-04-23,2.4202,2.4244,2.4127
2007-04-24,2.4055,2.4196,2.4055
2007-04-25,2.4117,2.4137,2.4042
2007-04-26,2.4052,2.4163,2.403
2007-04-27,2.409,2.4167,2.4007
2007-04-30,2.4145,2.4148,2.4023
2007-05-01,2.4269,2.4305,2.412
2007-05-02,2.4151,2.4279,2.4127
2007-05-03,2.4151,2.4165,2.4101
2007-05-04,2.413,2.4174,2.4101
2007-05-07,2.4147,2.4173,2.4119
2007-05-08,2.4214,2.4254,2.4144
2007-05-09,2.4294,2.4313,2.4205
2007-05-10,2.4138,2.4309,2.4142
2007-05-11,2.4156,2.4172,2.4095
2007-05-14,2.4112,2.4205,2.4112
2007-05-15,2.4129,2.4144,2.4066
2007-05-16,2.4189,2.4208,2.4088
2007-05-17,2.424,2.424,2.4123
2007-05-18,2.4231,2.4243,2.4165
2007-05-21,2.4237,2.4274,2.4197
2007-05-22,2.4237,2.4319,2.424
2007-05-23,2.4381,2.4407,2.424
2007-05-24,2.4368,2.4439,2.4367
2007-05-25,2.4362,2.4412,2.434
2007-05-28,2.4359,2.4369,2.4335
2007-05-29,2.4245,2.4389,2.4216
2007-05-30,2.42,2.4278,2.4187
2007-05-31,2.4251,2.4264,2.418
2007-06-01,2.4386,2.4391,2.4246
2007-06-04,2.4351,2.4398,2.4315
2007-06-05,2.4251,2.4389,2.4251
2007-06-06,2.4234,2.4315,2.4228
2007-06-07,2.4214,2.435,2.4206
2007-06-08,2.4297,2.4306,2.4153
2007-06-11,2.4391,2.4402,2.43
2007-06-12,2.4559,2.4569,2.4375
2007-06-13,2.4541,2.4575,2.4495
2007-06-14,2.4551,2.456,2.4477
2007-06-15,2.4545,2.4589,2.451
2007-06-18,2.4631,2.4638,2.4532
2007-06-19,2.4664,2.4672,2.4592
2007-06-20,2.467,2.4685,2.4604
2007-06-21,2.4733,2.4754,2.4658
2007-06-22,2.457,2.4745,2.4559
2007-06-25,2.454,2.4603,2.453
2007-06-26,2.4536,2.4586,2.451
2007-06-27,2.4544,2.4552,2.4492
2007-06-28,2.4665,2.469,2.4538
2007-06-29,2.4516,2.4691,2.4506
2007-07-02,2.443,2.4561,2.4325
2007-07-03,2.4511,2.4531,2.4407
2007-07-04,2.4518,2.4553,2.4507
2007-07-05,2.4488,2.4549,2.44
2007-07-06,2.4498,2.4546,2.4483
2007-07-09,2.4502,2.4548,2.4483
2007-07-10,2.4376,2.4553,2.4388
2007-07-11,2.4491,2.4494,2.4313
2007-07-12,2.4419,2.4497,2.4396
2007-07-13,2.4454,2.4473,2.44
2007-07-16,2.4483,2.4519,2.4444
2007-07-17,2.461,2.4623,2.4412
2007-07-18,2.4658,2.4666,2.4541
2007-07-19,2.4653,2.4673,2.457
2007-07-20,2.4669,2.4757,2.4651
2007-07-23,2.4838,2.4863,2.4649
2007-07-24,2.4811,2.4892,2.4786
2007-07-25,2.4914,2.4965,2.4761
2007-07-26,2.466,2.4924,2.4647
2007-07-27,2.4483,2.4688,2.4477
2007-07-30,2.437,2.4477,2.4307
2007-07-31,2.4463,2.4513,2.4356
2007-08-01,2.4406,2.4449,2.421
2007-08-02,2.4518,2.456,2.4407
2007-08-03,2.4301,2.4574,2.4277
2007-08-06,2.4157,2.4255,2.4062
2007-08-07,2.42,2.4216,2.4089
2007-08-08,2.4349,2.4375,2.4139
2007-08-09,2.4209,2.4377,2.4204
2007-08-10,2.4203,2.4329,2.4089
2007-08-13,2.4275,2.4292,2.4081
2007-08-14,2.4184,2.4267,2.414
2007-08-15,2.427,2.4332,2.4092
2007-08-16,2.4045,2.4242,2.4001
2007-08-17,2.3909,2.4136,2.3773
2007-08-20,2.3982,2.4026,2.3899
2007-08-21,2.3905,2.3982,2.3796
2007-08-22,2.403,2.4087,2.39
2007-08-23,2.4174,2.4285,2.4046
2007-08-24,2.4193,2.4193,2.4052
2007-08-27,2.422,2.4278,2.42
2007-08-28,2.4091,2.4189,2.4059
2007-08-29,2.4213,2.4227,2.4017
2007-08-30,2.4236,2.4244,2.4158
2007-08-31,2.4339,2.4367,2.4205
2007-09-03,2.4394,2.4414,2.4311
2007-09-04,2.4403,2.4424,2.4348
2007-09-05,2.4324,2.4401,2.43
2007-09-06,2.4308,2.4411,2.4251
2007-09-07,2.4077,2.4325,2.4043
2007-09-10,2.4066,2.4124,2.4034
2007-09-11,2.4162,2.417,2.4033
2007-09-12,2.4052,2.4183,2.4
2007-09-13,2.408,2.4141,2.3937
2007-09-14,2.3897,2.3998,2.3853
2007-09-17,2.3664,2.3852,2.3647
2007-09-18,2.3792,2.3821,2.3594
2007-09-19,2.3684,2.3826,2.3593
2007-09-20,2.3539,2.3684,2.35
2007-09-21,2.369,2.3725,2.349
2007-09-24,2.371,2.3762,2.3672
2007-09-25,2.371,2.3535,2.3506
2007-09-26,2.358,2.3636,2.3511
2007-09-27,2.3764,2.3769,2.3556
2007-09-28,2.3796,2.3839,2.3663
2007-10-01,2.389,2.3971,2.3776
2007-10-02,2.3997,2.4022,2.3853
2007-10-03,2.3965,2.4037,2.3905
2007-10-04,2.3965,2.4025,2.39
2007-10-05,2.4034,2.4076,2.3915
2007-10-08,2.4133,2.4158,2.402
2007-10-09,2.4094,2.4157,2.4042
2007-10-10,2.4165,2.4204,2.4089
2007-10-11,2.4028,2.4177,2.3997
2007-10-12,2.4095,2.4132,2.3926
2007-10-15,2.4108,2.4124,2.4
2007-10-16,2.4022,2.4135,2.4011
2007-10-17,2.406,2.4114,2.3933
2007-10-18,2.3918,2.408,2.39
2007-10-19,2.3938,2.4026,2.3853
2007-10-22,2.3879,2.3911,2.3798
2007-10-23,2.4077,2.4085,2.388
2007-10-24,2.4001,2.4088,2.3996
2007-10-25,2.3914,2.4028,2.3886
2007-10-26,2.3892,2.395,2.3823
2007-10-29,2.4016,2.4032,2.3859
2007-10-30,2.3972,2.4093,2.3967
2007-10-31,2.4079,2.4115,2.3939
2007-11-01,2.4104,2.4197,2.4093
2007-11-02,2.4095,2.4094,2.397
2007-11-05,2.3984,2.4108,2.3941
2007-11-06,2.3906,2.4019,2.3852
2007-11-07,2.3825,2.3904,2.3696
2007-11-08,2.3755,2.3877,2.3742
2007-11-09,2.3765,2.3774,2.3449
2007-11-12,2.33,2.3456,2.3209
2007-11-13,2.3341,2.3348,2.3159
2007-11-14,2.3127,2.3395,2.3074
2007-11-15,2.292,2.3117,2.29
2007-11-16,2.294,2.2976,2.2831
2007-11-19,2.286,2.2975,2.2824
2007-11-20,2.2851,2.2951,2.2831
2007-11-21,2.2771,2.2871,2.2693
2007-11-22,2.2712,2.2781,2.2687
2007-11-23,2.2701,2.2751,2.261
2007-11-26,2.2706,2.2857,2.2698
2007-11-27,2.2701,2.2875,2.2689
2007-11-28,2.3099,2.3162,2.2817
2007-11-29,2.3033,2.3141,2.3018
2007-11-30,2.3267,2.3275,2.3032
2007-12-03,2.3305,2.3339,2.3175
2007-12-04,2.2993,2.3361,2.2973
2007-12-05,2.2836,2.303,2.277
2007-12-06,2.292,2.298,2.284
2007-12-07,2.2932,2.3004,2.2878
2007-12-10,2.3085,2.3102,2.2907
2007-12-11,2.301,2.3273,2.2993
2007-12-12,2.32,2.3344,2.2974
2007-12-13,2.3269,2.3335,2.3078
2007-12-14,2.3244,2.3339,2.3243
2007-12-17,2.325,2.3309,2.3219
2007-12-18,2.3199,2.3271,2.3177
2007-12-19,2.3064,2.3294,2.3046
2007-12-20,2.2945,2.3087,2.291
2007-12-21,2.2934,2.2999,2.2889
2007-12-24,2.2885,2.2938,2.2837
2007-12-25,2.298,2.298,2.298
2007-12-26,2.2834,2.2962,2.2791
2007-12-27,2.2728,2.2916,2.2696
2007-12-28,2.2448,2.2789,2.2437
2007-12-31,2.2508,2.2626,2.243
2008-01-01,2.2508,2.2508,2.2508
2008-01-02,2.2137,2.253,2.2096
2008-01-03,2.1967,2.2193,2.1934
2008-01-04,2.1802,2.2084,2.1802
2008-01-07,2.1996,2.2048,2.1835
2008-01-08,2.2001,2.2139,2.1985
2008-01-09,2.1852,2.1976,2.1801
2008-01-10,2.1852,2.188,2.1545
2008-01-11,2.1556,2.1668,2.1431
2008-01-14,2.1381,2.1567,2.1369
2008-01-15,2.1441,2.1514,2.1301
2008-01-16,2.1441,2.1622,2.1241
2008-01-17,2.1681,2.1809,2.1545
2008-01-18,2.1502,2.1475,2.1476
2008-01-21,2.1557,2.1575,2.1453
2008-01-22,2.1527,2.161,2.1457
2008-01-23,2.1316,2.1533,2.119
2008-01-24,2.1455,2.1466,2.1244
2008-01-25,2.144,2.178,2.174
2008-01-28,2.1625,2.1758,2.1583
2008-01-29,2.1739,2.1785,2.1587
2008-01-30,2.1569,2.1778,2.1566
2008-01-31,2.1514,2.1588,2.1422
2008-02-01,2.1431,2.1551,2.1259
2008-02-04,2.1477,2.1585,2.1391
2008-02-05,2.1585,2.1758,2.146
2008-02-06,2.1512,2.1613,2.1472
2008-02-07,2.1427,2.1544,2.1296
2008-02-08,2.1431,2.1581,2.1428
2008-02-11,2.148,2.1507,2.1259
2008-02-12,2.1619,2.1632,2.1433
2008-02-13,2.177,2.1781,2.1565
2008-02-14,2.1612,2.1843,2.1599
2008-02-15,2.1428,2.164,2.1362
2008-02-18,2.1515,2.154,2.1371
2008-02-19,2.1313,2.1534,2.1253
2008-02-20,2.1348,2.139,2.1292
2008-02-21,2.1371,2.1581,2.1321
2008-02-22,2.1341,2.1479,2.131
2008-02-25,2.1418,2.1461,2.1344
2008-02-26,2.1354,2.1464,2.1348
2008-02-27,2.1074,2.1382,2.1062
2008-02-28,2.0911,2.1098,2.089
2008-02-29,2.0698,2.0932,2.0683
2008-03-03,2.0662,2.0721,2.0454
2008-03-04,2.0614,2.0707,2.051
2008-03-05,2.0626,2.0694,2.0499
2008-03-06,2.0558,2.071,2.0519
2008-03-07,2.0643,2.0743,2.0476
2008-03-10,2.0476,2.0697,2.0463
2008-03-11,2.0697,2.0709,2.0436
2008-03-12,2.0572,2.077,2.0559
2008-03-13,2.0577,2.0603,2.0459
2008-03-14,2.0209,2.057,2.0164
2008-03-17,1.9767,2.0046,1.9397
2008-03-18,2.01,2.0132,1.9668
2008-03-19,1.982,2.0193,1.9788
2008-03-20,2.0032,2.0126,1.9743
2008-03-21,2.0011,2.0056,1.996
2008-03-24,2.0263,2.0329,2.0013
2008-03-25,2.0171,2.0324,2.0105
2008-03-26,1.9875,2.0356,1.9867
2008-03-27,1.9832,2.0091,1.9832
2008-03-28,1.9826,1.9974,1.9813
2008-03-31,1.9701,2.0012,1.9656
2008-04-01,2.0028,2.0044,1.9702
2008-04-02,2.0038,2.0123,1.9994
2008-04-03,2.0142,2.0255,2.0036
2008-04-04,2.0071,2.0218,1.9985
2008-04-07,2.0153,2.019,2.005
2008-04-08,1.9946,2.014,1.9892
2008-04-09,1.978,2.0008,1.9731
2008-04-10,1.9879,1.9894,1.9583
2008-04-11,1.9689,1.991,1.9657
2008-04-14,1.9779,1.9833,1.9705
2008-04-15,1.9741,1.9775,1.9614
2008-04-16,1.9698,1.9822,1.9655
2008-04-17,2.003,2.0054,1.967
2008-04-18,2.0308,2.0495,1.9899
2008-04-21,1.9998,2.0393,1.9963
2008-04-22,2.0001,2.0136,1.9929
2008-04-23,2.011,2.0135,1.9975
2008-04-24,2.0451,2.0455,2.0086
2008-04-25,2.0529,2.0627,2.041
2008-04-28,2.0596,2.0636,2.0435
2008-04-29,2.0432,2.0659,2.0344
2008-04-30,2.0585,2.0703,2.031
2008-05-01,2.0716,2.0774,2.0526
2008-05-02,2.0836,2.0963,2.0689
2008-05-05,2.0762,2.0857,2.071
2008-05-06,2.0723,2.0609,2.0631
2008-05-07,2.0604,2.0776,2.0484
2008-05-08,2.0551,2.0716,2.051
2008-05-09,2.0317,2.0556,2.0244
2008-05-12,2.0428,2.0567,2.032
2008-05-13,2.0483,2.0543,2.0337
2008-05-14,2.0539,2.0579,2.0454
2008-05-15,2.0548,2.0594,2.0407
2008-05-16,2.049,2.0591,2.0475
2008-05-19,2.0517,2.0574,2.0411
2008-05-20,2.0401,2.0548,2.0389
2008-05-21,2.0218,2.0423,2.0187
2008-05-22,2.0455,2.0496,2.0192
2008-05-23,2.0245,2.0439,2.0219
2008-05-26,2.0299,2.0344,2.027
2008-05-27,2.0415,2.0442,2.0245
2008-05-28,2.0549,2.0593,2.0336
2008-05-29,2.0728,2.0765,2.0528
2008-05-30,2.0653,2.0785,2.0614
2008-06-02,2.0361,2.06,2.0307
2008-06-03,2.044,2.0571,2.0217
2008-06-04,2.039,2.0478,2.0281
2008-06-05,2.0327,2.0496,2.0292
2008-06-06,2.0112,2.0368,2.0092
2008-06-09,2.0271,2.0304,2.0017
2008-06-10,2.0357,2.0397,2.0217
2008-06-11,2.0254,2.0422,2.0254
2008-06-12,2.0321,2.0397,2.0232
2008-06-13,2.0425,2.0497,2.0254
2008-06-16,2.0505,2.0537,2.0358
2008-06-17,2.0392,2.0523,2.0316
2008-06-18,2.0314,2.0412,2.0302
2008-06-19,2.0652,2.0661,2.0241
2008-06-20,2.0445,2.0608,2.0461
2008-06-23,2.0549,2.0568,2.042
2008-06-24,2.0487,2.0564,2.0409
2008-06-25,2.0435,2.0555,2.0409
2008-06-26,2.0324,2.0496,2.0317
2008-06-27,2.0312,2.0413,2.0201
2008-06-30,2.0334,2.0338,2.0215
2008-07-01,2.034,2.0433,2.0237
2008-07-02,2.0245,2.036,2.0213
2008-07-03,2.0349,2.0375,2.0112
2008-07-04,2.03,2.0364,2.0294
2008-07-07,2.0294,2.0392,2.0229
2008-07-08,2.0347,2.0363,2.0214
2008-07-09,2.0393,2.0437,2.0276
2008-07-10,2.0312,2.0411,2.0278
2008-07-11,2.0198,2.0363,2.0191
2008-07-14,2.028,2.0362,2.0204
2008-07-15,2.0284,2.0307,2.013
2008-07-16,2.0339,2.036,2.0111
2008-07-17,2.0347,2.0482,2.0296
2008-07-18,2.0414,2.045,2.0326
2008-07-21,2.0387,2.0424,2.0319
2008-07-22,2.0519,2.0569,2.0341
2008-07-23,2.0745,2.0791,2.0512
2008-07-24,2.0578,2.0753,2.0573
2008-07-25,2.0637,2.0717,2.0565
2008-07-28,2.061,2.0648,2.0536
2008-07-29,2.0678,2.0728,2.057
2008-07-30,2.0764,2.079,2.0677
2008-07-31,2.0771,2.079,2.0695
2008-08-01,2.0738,2.0806,2.0671
2008-08-04,2.0578,2.072,2.054
2008-08-05,2.0605,2.0629,2.0543
2008-08-06,2.064,2.0667,2.0546
2008-08-07,2.0637,2.0672,2.056
2008-08-08,2.0762,2.0781,2.0612
2008-08-11,2.0758,2.0786,2.068
2008-08-12,2.0604,2.0781,2.0659
2008-08-13,2.0323,2.0667,2.0269
2008-08-14,2.0444,2.0508,2.0248
2008-08-15,2.0434,2.0481,2.0363
2008-08-18,2.0464,2.0529,2.0433
2008-08-19,2.0375,2.0487,2.0357
2008-08-20,2.046,2.0494,2.0367
2008-08-21,2.0406,2.0473,2.034
2008-08-22,2.0341,2.043,2.0288
2008-08-25,2.0299,2.0348,2.0274
2008-08-26,2.0219,2.035,2.0213
2008-08-27,2.013,2.0241,2.0127
2008-08-28,2.01,2.0126,1.9992
2008-08-29,2.0044,2.011,1.9998
2008-09-01,1.9847,1.9934,1.9766
2008-09-02,1.9717,1.986,1.9696
2008-09-03,1.9634,1.9776,1.9613
2008-09-04,1.9614,1.9769,1.9574
2008-09-05,1.9687,1.9689,1.9501
2008-09-08,1.9858,2.0034,1.9806
2008-09-09,1.9862,1.9984,1.981
2008-09-10,1.9912,1.9951,1.9809
2008-09-11,1.9969,2.0034,1.9893
2008-09-12,2.0296,2.0311,1.9952
2008-09-15,2.0025,2.0184,1.9975
2008-09-16,2.0031,2.0051,1.9767
2008-09-17,2.0057,2.0125,1.993
2008-09-18,2.007,2.0195,1.9893
2008-09-19,2.0229,2.0358,2.0062
2008-09-22,1.9924,2.0253,1.9912
2008-09-23,2.012,2.0142,1.993
2008-09-24,2.0163,2.0234,2.007
2008-09-25,2.0017,2.0187,2.0004
2008-09-26,2.004,2.0067,1.9949
2008-09-29,1.9673,2.0077,1.9609
2008-09-30,1.9978,2.0074,1.9685
2008-10-01,1.9922,2.0011,1.9807
2008-10-02,2.0061,2.0091,1.9912
2008-10-03,2.0022,2.0173,1.9937
2008-10-06,1.9957,2.0129,1.9782
2008-10-07,1.9924,2.0153,1.9811
2008-10-08,1.947,2.0024,1.9414
2008-10-09,1.9375,1.9676,1.9358
2008-10-10,1.9349,1.94,1.8864
2008-10-13,1.9723,1.9803,1.9228
2008-10-14,1.9787,1.9939,1.9724
2008-10-15,1.9579,1.9933,1.9663
2008-10-16,1.9667,1.985,1.9398
2008-10-17,1.965,1.974,1.9529
2008-10-20,1.9702,1.9901,1.9639
2008-10-21,1.9282,1.9791,1.9209
2008-10-22,1.8893,1.9264,1.8818
2008-10-23,1.8786,1.9064,1.8685
2008-10-24,1.8504,1.8887,1.7612
2008-10-27,1.8096,1.8456,1.7719
2008-10-28,1.8395,1.8426,1.7876
2008-10-29,1.8579,1.8668,1.836
2008-10-30,1.8708,1.8606,1.8484
2008-10-31,1.8647,1.8876,1.8544
2008-11-03,1.857,1.897,1.843
2008-11-04,1.8552,1.8719,1.8353
2008-11-05,1.8511,1.8793,1.8425
2008-11-06,1.8542,1.8747,1.8377
2008-11-07,1.8452,1.86,1.8292
2008-11-10,1.8418,1.8652,1.8373
2008-11-11,1.8287,1.857,1.8498
2008-11-12,1.7752,1.8333,1.7566
2008-11-13,1.7585,1.7815,1.7435
2008-11-14,1.7725,1.7737,1.7468
2008-11-17,1.7996,1.8036,1.7573
2008-11-18,1.7942,1.8093,1.793
2008-11-19,1.8157,1.8281,1.7929
2008-11-20,1.8017,1.8166,1.7971
2008-11-21,1.8168,1.8401,1.7988
2008-11-24,1.8114,1.8293,1.8091
2008-11-25,1.8361,1.8392,1.8061
2008-11-26,1.8401,1.8523,1.8219
2008-11-27,1.8499,1.8547,1.8399
2008-11-28,1.8698,1.8707,1.8435
2008-12-01,1.7935,1.8645,1.7863
2008-12-02,1.7945,1.8145,1.7849
2008-12-03,1.7877,1.8032,1.7772
2008-12-04,1.7628,1.7897,1.757
2008-12-05,1.7962,1.8017,1.7511
2008-12-08,1.7989,1.8193,1.7811
2008-12-09,1.779,1.7987,1.7775
2008-12-10,1.7694,1.7895,1.7658
2008-12-11,1.7766,1.7872,1.7685
2008-12-12,1.7615,1.7841,1.7487
2008-12-15,1.7698,1.7829,1.7502
2008-12-16,1.747,1.7734,1.7415
2008-12-17,1.6659,1.7548,1.6634
2008-12-18,1.6259,1.669,1.611
2008-12-19,1.6456,1.6656,1.6228
2008-12-22,1.6208,1.6526,1.6114
2008-12-23,1.6073,1.628,1.5951
2008-12-24,1.5823,1.6083,1.5775
2008-12-25,1.5773,1.5913,1.5753
2008-12-26,1.5643,1.5926,1.5632
2008-12-29,1.5355,1.5659,1.5113
2008-12-30,1.5251,1.5389,1.5185
2008-12-31,1.5584,1.5693,1.5231
2009-01-01,1.5584,1.5584,1.5584
2009-01-02,1.5615,1.5796,1.537
2009-01-05,1.6322,1.6332,1.5529
2009-01-06,1.6751,1.6751,1.6203
2009-01-07,1.6645,1.6759,1.6344
2009-01-08,1.6661,1.6821,1.6522
2009-01-09,1.6886,1.6945,1.6525
2009-01-12,1.6517,1.6888,1.6496
2009-01-13,1.6231,1.6554,1.6199
2009-01-14,1.6298,1.6412,1.617
2009-01-15,1.6442,1.6493,1.6252
2009-01-16,1.6443,1.6771,1.6335
2009-01-19,1.6388,1.6642,1.6346
2009-01-20,1.5964,1.6341,1.5858
2009-01-21,1.6137,1.6155,1.565
2009-01-22,1.6013,1.6154,1.5825
2009-01-23,1.5932,1.6042,1.5748
2009-01-26,1.5884,1.6093,1.5738
2009-01-27,1.6096,1.6151,1.5892
2009-01-28,1.6366,1.6483,1.6124
2009-01-29,1.6493,1.65,1.6267
2009-01-30,1.6804,1.6835,1.637
2009-02-02,1.6586,1.6802,1.6353
2009-02-03,1.6532,1.6588,1.6374
2009-02-04,1.6758,1.6857,1.6416
2009-02-05,1.7136,1.7144,1.6685
2009-02-06,1.7208,1.7291,1.7112
2009-02-09,1.7331,1.7357,1.7095
2009-02-10,1.6796,1.7485,1.6747
2009-02-11,1.666,1.684,1.6543
2009-02-12,1.6582,1.6676,1.6459
2009-02-13,1.6663,1.695,1.6583
2009-02-16,1.6589,1.6696,1.6515
2009-02-17,1.669,1.6795,1.6563
2009-02-18,1.674,1.6832,1.6553
2009-02-19,1.6785,1.6965,1.6709
2009-02-20,1.6667,1.7033,1.6557
2009-02-23,1.6927,1.7041,1.6629
2009-02-24,1.6814,1.7028,1.6744
2009-02-25,1.6664,1.6912,1.6544
2009-02-26,1.6675,1.679,1.6562
2009-02-27,1.673,1.6749,1.6572
2009-03-02,1.6526,1.6772,1.6375
2009-03-03,1.6544,1.6599,1.644
2009-03-04,1.6597,1.6682,1.652
2009-03-05,1.6597,1.6686,1.6499
2009-03-06,1.6319,1.6582,1.6236
2009-03-09,1.5995,1.639,1.5968
2009-03-10,1.5968,1.6049,1.5851
2009-03-11,1.5991,1.6052,1.5909
2009-03-12,1.6515,1.6536,1.5878
2009-03-13,1.661,1.6738,1.648
2009-03-16,1.6709,1.6836,1.6599
2009-03-17,1.6591,1.6743,1.6523
2009-03-18,1.6279,1.6622,1.6084
2009-03-19,1.6325,1.6382,1.6218
2009-03-20,1.6324,1.6351,1.6181
2009-03-23,1.6389,1.6485,1.6273
2009-03-24,1.6591,1.6645,1.6385
2009-03-25,1.6279,1.6631,1.6223
2009-03-26,1.6283,1.6424,1.6258
2009-03-27,1.6342,1.6441,1.6218
2009-03-30,1.6334,1.6384,1.6234
2009-03-31,1.6348,1.643,1.6247
2009-04-01,1.6348,1.6584,1.63
2009-04-02,1.6717,1.6795,1.6549
2009-04-03,1.6774,1.6839,1.6667
2009-04-06,1.673,1.6885,1.6702
2009-04-07,1.6844,1.6912,1.6654
2009-04-08,1.6844,1.6902,1.6806
2009-04-09,1.6963,1.6966,1.678
2009-04-10,1.6955,1.701,1.6943
2009-04-13,1.6802,1.6979,1.6789
2009-04-14,1.6968,1.7059,1.6837
2009-04-15,1.7117,1.7196,1.6927
2009-04-16,1.712,1.7187,1.7061
2009-04-17,1.7266,1.7315,1.7089
2009-04-20,1.6989,1.7282,1.6983
2009-04-21,1.6989,1.714,1.6947
2009-04-22,1.6886,1.7155,1.6798
2009-04-23,1.6946,1.7005,1.6797
2009-04-24,1.6716,1.6919,1.6626
2009-04-27,1.6914,1.697,1.665
2009-04-28,1.6732,1.6958,1.6716
2009-04-29,1.6797,1.6829,1.6711
2009-04-30,1.6876,1.692,1.676
2009-05-01,1.694,1.6968,1.6804
2009-05-04,1.6887,1.699,1.6876
2009-05-05,1.704,1.7104,1.69
2009-05-06,1.7121,1.7133,1.7
2009-05-07,1.7121,1.7254,1.6917
2009-05-08,1.6837,1.7254,1.6796
2009-05-11,1.6789,1.6848,1.6653
2009-05-12,1.6884,1.693,1.6711
2009-05-13,1.6768,1.6884,1.6703
2009-05-14,1.6809,1.6827,1.6724
2009-05-15,1.7032,1.7044,1.6782
2009-05-18,1.7099,1.717,1.6994
2009-05-19,1.718,1.7259,1.706
2009-05-20,1.7348,1.7362,1.7101
2009-05-21,1.7323,1.7386,1.7092
2009-05-22,1.7261,1.7354,1.7202
2009-05-25,1.723,1.7274,1.7196
2009-05-26,1.768,1.7299,1.7221
2009-05-27,1.7419,1.7478,1.7296
2009-05-28,1.7297,1.745,1.7241
2009-05-29,1.7223,1.7381,1.7156
2009-06-01,1.7591,1.7609,1.7276
2009-06-02,1.7585,1.7608,1.744
2009-06-03,1.7435,1.7713,1.74
2009-06-04,1.732,1.7553,1.7225
2009-06-05,1.7357,1.7404,1.7123
2009-06-08,1.7494,1.7529,1.7262
2009-06-09,1.761,1.7636,1.7504
2009-06-10,1.7647,1.7701,1.7569
2009-06-11,1.7746,1.7797,1.765
2009-06-12,1.7755,1.7818,1.7673
2009-06-15,1.7802,1.7886,1.77
2009-06-16,1.7872,1.7888,1.772
2009-06-17,1.7698,1.7861,1.7658
2009-06-18,1.7755,1.779,1.7471
2009-06-19,1.7837,1.7868,1.7713
2009-06-22,1.7752,1.793,1.7737
2009-06-23,1.7549,1.7759,1.7474
2009-06-24,1.8025,1.8115,1.753
2009-06-25,1.7917,1.8052,1.7818
2009-06-26,1.7881,1.8003,1.7853
2009-06-29,1.7932,1.8011,1.7882
2009-06-30,1.7873,1.8071,1.7829
2009-07-01,1.7706,1.7889,1.7688
2009-07-02,1.7757,1.7825,1.7617
2009-07-03,1.7747,1.7811,1.7717
2009-07-06,1.7653,1.7735,1.7569
2009-07-07,1.7572,1.7671,1.7524
2009-07-08,1.7499,1.7599,1.7469
2009-07-09,1.7616,1.7636,1.7493
2009-07-10,1.7555,1.7749,1.7534
2009-07-13,1.7561,1.7586,1.7392
2009-07-14,1.7764,1.7781,1.7588
2009-07-15,1.7631,1.7785,1.762
2009-07-16,1.7656,1.7698,1.7596
2009-07-17,1.7604,1.7644,1.7547
2009-07-20,1.767,1.7705,1.757
2009-07-21,1.7543,1.767,1.7491
2009-07-22,1.7545,1.7555,1.7449
2009-07-23,1.7714,1.7721,1.753
2009-07-24,1.7612,1.7745,1.7543
2009-07-27,1.7648,1.7669,1.755
2009-07-28,1.7659,1.7733,1.7608
