Date,GBP/USD Close,GBP/USD High,GBP/USD Low
2008-12-23,1.4761,1.4897,1.4675
2008-12-24,1.4663,1.4804,1.4659
2008-12-25,1.4648,1.476,1.465
2008-12-26,1.4648,1.4803,1.4646
2008-12-29,1.452,1.4771,1.4454
2008-12-30,1.4415,1.455,1.4385
2008-12-31,1.4585,1.4656,1.4405
2009-01-01,1.4585,1.4585,1.4585
2009-01-02,1.4472,1.4793,1.4377
2009-01-05,1.4722,1.4738,1.443
2009-01-06,1.499,1.4992,1.4505
2009-01-07,1.511,1.5281,1.4806
2009-01-08,1.5235,1.5372,1.4985
2009-01-09,1.5139,1.5348,1.5118
2009-01-12,1.4828,1.5115,1.4814
2009-01-13,1.449,1.4818,1.4476
2009-01-14,1.4583,1.4709,1.4492
2009-01-15,1.4658,1.4685,1.4475
2009-01-16,1.4702,1.498,1.4653
2009-01-19,1.4501,1.4908,1.445
2009-01-20,1.3902,1.443,1.3864
2009-01-21,1.3975,1.4023,1.3616
2009-01-22,1.3886,1.3977,1.369
2009-01-23,1.377,1.3882,1.3505
2009-01-26,1.3973,1.3994,1.3549
2009-01-27,1.4152,1.4242,1.3931
2009-01-28,1.421,1.4375,1.4127
2009-01-29,1.4332,1.4411,1.4127
2009-01-30,1.4455,1.4498,1.4188
2009-02-02,1.4263,1.444,1.4053
2009-02-03,1.4486,1.4446,1.4155
2009-02-04,1.4464,1.4578,1.4325
2009-02-05,1.4637,1.4703,1.4367
2009-02-06,1.48,1.4844,1.4591
2009-02-09,1.4917,1.4986,1.4703
2009-02-10,1.4497,1.4994,1.4453
2009-02-11,1.4383,1.4563,1.4317
2009-02-12,1.4255,1.4414,1.4137
2009-02-13,1.4392,1.4605,1.4279
2009-02-16,1.4266,1.4319,1.4152
2009-02-17,1.4265,1.4311,1.4125
2009-02-18,1.4231,1.43,1.4094
2009-02-19,1.4308,1.4447,1.4239
2009-02-20,1.4452,1.4484,1.4152
2009-02-23,1.4482,1.4661,1.4365
2009-02-24,1.449,1.4578,1.4376
2009-02-25,1.4204,1.4608,1.4175
2009-02-26,1.4313,1.4385,1.4163
2009-02-27,1.4313,1.4365,1.4112
2009-03-02,1.404,1.4289,1.3967
2009-03-03,1.4076,1.4157,1.3985
2009-03-04,1.417,1.4194,1.3985
2009-03-05,1.417,1.4233,1.4038
2009-03-06,1.4072,1.4306,1.4078
2009-03-09,1.3801,1.4182,1.3743
2009-03-10,1.3723,1.3899,1.369
2009-03-11,1.3875,1.3887,1.3656
2009-03-12,1.3945,1.396,1.3701
2009-03-13,1.3972,1.4071,1.3864
2009-03-16,1.4092,1.4229,1.3944
2009-03-17,1.4029,1.4137,1.3966
2009-03-18,1.4277,1.4298,1.3845
2009-03-19,1.4516,1.4596,1.416
2009-03-20,1.4451,1.4589,1.4395
2009-03-23,1.4581,1.4649,1.4452
2009-03-24,1.466,1.4779,1.4557
2009-03-25,1.4526,1.4717,1.4516
2009-03-26,1.444,1.4638,1.4425
2009-03-27,1.4305,1.4494,1.4269
2009-03-30,1.4196,1.4295,1.4112
2009-03-31,1.4347,1.4359,1.4241
2009-04-01,1.4347,1.4432,1.4274
2009-04-02,1.4712,1.4749,1.4458
2009-04-03,1.4822,1.4846,1.465
2009-04-06,1.4718,1.4959,1.4671
2009-04-07,1.4728,1.4776,1.4583
2009-04-08,1.4728,1.4747,1.4635
2009-04-09,1.4671,1.478,1.4587
2009-04-10,1.464,1.4672,1.4619
2009-04-13,1.4854,1.4868,1.4607
2009-04-14,1.4944,1.4938,1.4826
2009-04-15,1.496,1.5037,1.4823
2009-04-16,1.4917,1.5068,1.4841
2009-04-17,1.4793,1.4938,1.4756
2009-04-20,1.4539,1.4782,1.4501
2009-04-21,1.4663,1.4708,1.4479
2009-04-22,1.4506,1.4673,1.4398
2009-04-23,1.4697,1.4745,1.4443
2009-04-24,1.4675,1.4773,1.4577
2009-04-27,1.4654,1.467,1.4515
2009-04-28,1.4626,1.4691,1.4518
2009-04-29,1.477,1.4814,1.4632
2009-04-30,1.4785,1.4948,1.4703
2009-05-01,1.4916,1.4935,1.4755
2009-05-04,1.4965,1.501,1.4836
2009-05-05,1.5067,1.5162,1.4982
2009-05-06,1.5133,1.5142,1.4993
2009-05-07,1.5133,1.5154,1.4941
2009-05-08,1.5216,1.5236,1.498
2009-05-11,1.5132,1.5234,1.5068
2009-05-12,1.5273,1.5352,1.5075
2009-05-13,1.5139,1.5333,1.5087
2009-05-14,1.5237,1.5247,1.506
2009-05-15,1.5163,1.5288,1.5131
2009-05-18,1.5342,1.5345,1.5117
2009-05-19,1.5483,1.5524,1.5296
2009-05-20,1.5754,1.5795,1.5449
2009-05-21,1.5839,1.5891,1.5516
2009-05-22,1.5916,1.5945,1.5757
2009-05-25,1.5908,1.5937,1.5837
2009-05-26,1.593,1.5959,1.5779
2009-05-27,1.6,1.6086,1.5926
2009-05-28,1.5939,1.6014,1.5856
2009-05-29,1.6132,1.6198,1.5929
2009-06-01,1.6436,1.6497,1.6163
2009-06-02,1.6577,1.6596,1.6354
2009-06-03,1.6276,1.6663,1.6243
2009-06-04,1.619,1.6434,1.6086
2009-06-05,1.5978,1.6242,1.5939
2009-06-08,1.605,1.607,1.5802
2009-06-09,1.6342,1.6361,1.5987
2009-06-10,1.6314,1.6473,1.6241
2009-06-11,1.6588,1.6621,1.6341
2009-06-12,1.6452,1.6598,1.6379
2009-06-15,1.629,1.6423,1.6243
2009-06-16,1.6428,1.6508,1.6211
2009-06-17,1.6395,1.6481,1.6221
2009-06-18,1.6346,1.6469,1.6188
2009-06-19,1.6517,1.6562,1.6305
2009-06-22,1.6349,1.6515,1.6322
2009-06-23,1.6447,1.6474,1.6209
2009-06-24,1.6395,1.6602,1.6366
2009-06-25,1.6366,1.6468,1.6234
2009-06-26,1.653,1.656,1.6373
2009-06-29,1.6575,1.6581,1.6429
2009-06-30,1.6467,1.6744,1.6423
2009-07-01,1.6478,1.6545,1.6384
2009-07-02,1.6399,1.6501,1.6324
2009-07-03,1.6328,1.643,1.6304
2009-07-06,1.6254,1.6327,1.6097
2009-07-07,1.6124,1.6293,1.6118
2009-07-08,1.6026,1.6138,1.5985
2009-07-09,1.6342,1.638,1.603
2009-07-10,1.6189,1.6333,1.6174
2009-07-13,1.6232,1.6239,1.6033
2009-07-14,1.6276,1.6344,1.6229
2009-07-15,1.6422,1.6469,1.6303
2009-07-16,1.6442,1.6479,1.6357
2009-07-17,1.638,1.6444,1.6265
2009-07-20,1.6534,1.655,1.633
2009-07-21,1.6422,1.6553,1.6385
2009-07-22,1.6456,1.6505,1.6311
2009-07-23,1.6529,1.6586,1.6433
2009-07-24,1.644,1.6543,1.6391
2009-07-27,1.6498,1.6524,1.6383
2009-07-28,1.6432,1.6556,1.6391
2009-07-29,1.6385,1.6469,1.6347
2009-07-30,1.6493,1.6525,1.6358
2009-07-31,1.6698,1.6732,1.6468
2009-08-03,1.6922,1.6987,1.6697
2009-08-04,1.6919,1.7005,1.6889
2009-08-05,1.7016,1.7043,1.6903
2009-08-06,1.6775,1.703,1.6753
2009-08-07,1.6668,1.6835,1.6652
2009-08-10,1.6461,1.6719,1.6432
2009-08-11,1.6481,1.6527,1.6432
2009-08-12,1.6513,1.656,1.6392
2009-08-13,1.6563,1.6664,1.6487
2009-08-14,1.6508,1.6608,1.6487
2009-08-17,1.634,1.6518,1.6277
2009-08-18,1.6577,1.6587,1.6327
2009-08-19,1.6539,1.6592,1.6376
2009-08-20,1.6519,1.6607,1.6452
2009-08-21,1.6495,1.6624,1.642
2009-08-24,1.6399,1.6545,1.6389
2009-08-25,1.6352,1.6445,1.6332
2009-08-26,1.6242,1.6354,1.6162
2009-08-27,1.6287,1.63,1.6154
2009-08-28,1.6282,1.638,1.6258
2009-08-31,1.6266,1.633,1.6184
2009-09-01,1.6162,1.6375,1.6114
2009-09-02,1.6269,1.63,1.6115
2009-09-03,1.6323,1.6413,1.6238
2009-09-04,1.6395,1.641,1.6288
2009-09-07,1.6328,1.6444,1.6326
2009-09-08,1.6503,1.6587,1.6324
2009-09-09,1.653,1.6591,1.6455
2009-09-10,1.6654,1.6686,1.6478
2009-09-11,1.6679,1.6741,1.6643
2009-09-14,1.6575,1.6685,1.6522
2009-09-15,1.6501,1.666,1.6404
2009-09-16,1.6505,1.6533,1.6433
2009-09-17,1.6443,1.6568,1.6428
2009-09-18,1.6268,1.6453,1.6232
2009-09-21,1.6208,1.6262,1.6135
2009-09-22,1.6365,1.6395,1.6208
2009-09-23,1.636,1.6467,1.633
2009-09-24,1.6063,1.6388,1.6024
2009-09-25,1.5934,1.6046,1.5918
2009-09-28,1.5872,1.5972,1.5772
2009-09-29,1.5948,1.5989,1.5826
2009-09-30,1.5983,1.6125,1.5941
2009-10-01,1.5936,1.6023,1.5926
2009-10-02,1.5914,1.5955,1.5805
2009-10-05,1.5941,1.6024,1.5906
2009-10-06,1.591,1.6047,1.5878
2009-10-07,1.5948,1.5971,1.586
2009-10-08,1.6072,1.612,1.595
2009-10-09,1.5938,1.6073,1.5827
2009-10-12,1.5787,1.5882,1.5729
2009-10-13,1.5892,1.5928,1.571
2009-10-14,1.5971,1.6025,1.5904
2009-10-15,1.625,1.6298,1.5994
2009-10-16,1.6355,1.64,1.6253
2009-10-19,1.6371,1.6409,1.6242
2009-10-20,1.6368,1.6489,1.6329
2009-10-21,1.6579,1.6636,1.6348
2009-10-22,1.6617,1.6636,1.6489
2009-10-23,1.6308,1.6693,1.63
2009-10-26,1.63,1.6395,1.6248
2009-10-27,1.6372,1.6438,1.6287
2009-10-28,1.6374,1.6467,1.6287
2009-10-29,1.6529,1.6604,1.6337
2009-10-30,1.6415,1.6578,1.641
2009-11-02,1.6394,1.6479,1.633
2009-11-03,1.6413,1.6455,1.6263
2009-11-04,1.6561,1.6596,1.6403
2009-11-05,1.6586,1.6636,1.6468
2009-11-06,1.6615,1.6635,1.6521
2009-11-09,1.6745,1.6843,1.6618
2009-11-10,1.6728,1.6788,1.6602
2009-11-11,1.6555,1.6797,1.6537
2009-11-12,1.6581,1.6627,1.6517
2009-11-13,1.669,1.6705,1.6572
2009-11-16,1.6829,1.6877,1.6671
2009-11-17,1.6813,1.6872,1.6757
2009-11-18,1.6744,1.6845,1.6717
2009-11-19,1.6658,1.6755,1.6608
2009-11-20,1.6497,1.6675,1.6462
2009-11-23,1.6614,1.6648,1.6475
2009-11-24,1.6576,1.6618,1.6498
2009-11-25,1.6715,1.6745,1.6578
2009-11-26,1.6496,1.6726,1.6469
2009-11-27,1.648,1.6535,1.6272
2009-11-30,1.6448,1.6591,1.6382
2009-12-01,1.6619,1.6647,1.6394
2009-12-02,1.6634,1.6695,1.6551
2009-12-03,1.6562,1.6722,1.6558
2009-12-04,1.6442,1.6667,1.6423
2009-12-07,1.6442,1.6516,1.6315
2009-12-08,1.6288,1.6477,1.6257
2009-12-09,1.627,1.6374,1.6168
2009-12-10,1.627,1.6345,1.6217
2009-12-11,1.6236,1.6338,1.6198
2009-12-14,1.6304,1.6329,1.6192
2009-12-15,1.6266,1.6318,1.6206
2009-12-16,1.6329,1.6411,1.6234
2009-12-17,1.616,1.634,1.6081
2009-12-18,1.614,1.6249,1.6053
2009-12-21,1.6049,1.6164,1.6032
2009-12-22,1.5967,1.6099,1.5924
2009-12-23,1.5958,1.5994,1.5925
2009-12-24,1.5951,1.6022,1.593
2009-12-25,1.5961,1.5988,1.5962
2009-12-28,1.6004,1.6015,1.5936
2009-12-29,1.5904,1.6067,1.5869
2009-12-30,1.6071,1.6094,1.5834
2009-12-31,1.6166,1.6235,1.6051
2010-01-01,1.6166,1.6166,1.6166
2010-01-04,1.6099,1.624,1.606
2010-01-05,1.5993,1.6153,1.5967
2010-01-06,1.6023,1.6064,1.5939
2010-01-07,1.5936,1.6058,1.5897
2010-01-08,1.6029,1.611,1.5917
2010-01-11,1.6108,1.6193,1.605
2010-01-12,1.6162,1.6194,1.6064
2010-01-13,1.6283,1.6306,1.6138
2010-01-14,1.6323,1.6347,1.625
2010-01-15,1.6258,1.6353,1.6212
2010-01-18,1.6326,1.6378,1.6252
2010-01-19,1.6372,1.6457,1.6313
2010-01-20,1.6287,1.6371,1.6244
2010-01-21,1.6208,1.6311,1.6126
2010-01-22,1.611,1.6284,1.6079
2010-01-25,1.6232,1.626,1.6092
2010-01-26,1.614,1.6268,1.6094
2010-01-27,1.6158,1.6244,1.6109
2010-01-28,1.6128,1.6276,1.6114
2010-01-29,1.6,1.6179,1.5987
2010-02-01,1.5959,1.5978,1.5851
2010-02-02,1.5978,1.5995,1.5904
2010-02-03,1.5904,1.6069,1.5888
2010-02-04,1.575,1.5918,1.5733
2010-02-05,1.5623,1.5775,1.556
2010-02-08,1.5604,1.566,1.5536
2010-02-09,1.5697,1.5747,1.5563
2010-02-10,1.5583,1.5765,1.5572
2010-02-11,1.5694,1.5718,1.5559
2010-02-12,1.567,1.5741,1.5582
2010-02-15,1.5662,1.572,1.5613
2010-02-16,1.5786,1.5796,1.5629
2010-02-17,1.5678,1.5816,1.5668
2010-02-18,1.5618,1.5687,1.5558
2010-02-19,1.5454,1.5549,1.535
2010-02-22,1.548,1.5519,1.5434
2010-02-23,1.5407,1.5575,1.5395
2010-02-24,1.5395,1.5476,1.5387
2010-02-25,1.527,1.542,1.5191
2010-02-26,1.5246,1.5318,1.5151
2010-03-01,1.4988,1.5203,1.4784
2010-03-02,1.4961,1.4999,1.4856
2010-03-03,1.5104,1.513,1.496
2010-03-04,1.5035,1.5136,1.5006
2010-03-05,1.5146,1.5166,1.4994
2010-03-08,1.506,1.5195,1.5032
2010-03-09,1.4992,1.5067,1.4938
2010-03-10,1.496,1.5016,1.4874
2010-03-11,1.5058,1.5066,1.4948
2010-03-12,1.5181,1.5217,1.5028
2010-03-15,1.505,1.5207,1.5021
2010-03-16,1.5257,1.5259,1.4979
2010-03-17,1.5323,1.538,1.521
2010-03-18,1.5246,1.5328,1.5218
2010-03-19,1.5014,1.5255,1.499
2010-03-22,1.5093,1.5098,1.4934
2010-03-23,1.5044,1.5112,1.4974
2010-03-24,1.4889,1.5041,1.4871
2010-03-25,1.4815,1.4987,1.48
2010-03-26,1.4899,1.4923,1.4808
2010-03-29,1.498,1.5019,1.4894
2010-03-30,1.5066,1.5125,1.4975
2010-03-31,1.5177,1.5203,1.5044
2010-04-01,1.5287,1.5303,1.5174
2010-04-02,1.5192,1.5296,1.5183
2010-04-05,1.5279,1.5319,1.5222
2010-04-06,1.527,1.5306,1.5131
2010-04-07,1.5245,1.5286,1.514
2010-04-08,1.5265,1.5278,1.5143
2010-04-09,1.5367,1.5391,1.5269
2010-04-12,1.5362,1.5485,1.5354
2010-04-13,1.5369,1.5449,1.5338
2010-04-14,1.5465,1.549,1.5373
2010-04-15,1.5493,1.5523,1.5387
2010-04-16,1.5389,1.548,1.5362
2010-04-19,1.5336,1.534,1.5191
2010-04-20,1.5369,1.5432,1.529
2010-04-21,1.5407,1.5439,1.5333
2010-04-22,1.5382,1.5473,1.5343
2010-04-23,1.5369,1.5398,1.5296
2010-04-26,1.5455,1.5498,1.5374
2010-04-27,1.5241,1.5482,1.5242
2010-04-28,1.5183,1.5288,1.5126
2010-04-29,1.5339,1.5344,1.5144
2010-04-30,1.529,1.539,1.5253
2010-05-03,1.5244,1.5319,1.5212
2010-05-04,1.5156,1.5267,1.5092
2010-05-05,1.5091,1.5172,1.5068
2010-05-06,1.4816,1.5148,1.4715
2010-05-07,1.4815,1.4935,1.4478
2010-05-10,1.4855,1.5053,1.4764
2010-05-11,1.4948,1.5005,1.4721
2010-05-12,1.4825,1.5044,1.482
2010-05-13,1.4627,1.4916,1.4616
2010-05-14,1.4536,1.4638,1.4497
2010-05-17,1.4471,1.4546,1.4253
2010-05-18,1.4333,1.452,1.4307
2010-05-19,1.4417,1.4443,1.424
2010-05-20,1.4409,1.4461,1.4232
2010-05-21,1.4486,1.4496,1.4318
2010-05-24,1.4435,1.4528,1.4353
2010-05-25,1.4395,1.4413,1.4262
2010-05-26,1.4403,1.4442,1.4333
2010-05-27,1.4574,1.4607,1.437
2010-05-28,1.4458,1.461,1.4435
2010-05-31,1.4538,1.4548,1.4429
2010-06-01,1.4649,1.4723,1.444
2010-06-02,1.465,1.4769,1.4555
2010-06-03,1.4614,1.4743,1.4587
2010-06-04,1.4466,1.4681,1.4456
2010-06-07,1.4467,1.4562,1.439
2010-06-08,1.4426,1.4529,1.4347
2010-06-09,1.4526,1.4607,1.4398
2010-06-10,1.4704,1.4717,1.4511
2010-06-11,1.4532,1.4758,1.4505
2010-06-14,1.4746,1.4808,1.4553
2010-06-15,1.4807,1.4836,1.4684
2010-06-16,1.4782,1.4855,1.4752
2010-06-17,1.4819,1.4838,1.4646
2010-06-18,1.4826,1.4866,1.4768
2010-06-21,1.4739,1.4936,1.4741
2010-06-22,1.4811,1.4859,1.4689
2010-06-23,1.4953,1.4973,1.4804
2010-06-24,1.4924,1.501,1.4926
2010-06-25,1.5039,1.5043,1.4857
2010-06-28,1.5111,1.5128,1.502
2010-06-29,1.5062,1.5119,1.5014
2010-06-30,1.4938,1.5073,1.4936
2010-07-01,1.518,1.519,1.4875
2010-07-02,1.5194,1.5229,1.5152
2010-07-05,1.5129,1.5199,1.5091
2010-07-06,1.5133,1.5227,1.5084
2010-07-07,1.5193,1.5219,1.508
2010-07-08,1.5158,1.5241,1.5103
2010-07-09,1.5064,1.5204,1.5052
2010-07-12,1.5029,1.5086,1.495
2010-07-13,1.5166,1.5191,1.4966
2010-07-14,1.5255,1.5296,1.5175
2010-07-15,1.544,1.5445,1.5238
2010-07-16,1.5299,1.5449,1.5279
2010-07-19,1.5227,1.5352,1.5204
2010-07-20,1.5283,1.5309,1.5154
2010-07-21,1.5166,1.5334,1.5126
2010-07-22,1.5269,1.5296,1.5152
2010-07-23,1.5419,1.5449,1.5255
2010-07-26,1.5481,1.552,1.5411
2010-07-27,1.5587,1.5591,1.5444
2010-07-28,1.5576,1.5638,1.5548
2010-07-29,1.5618,1.5662,1.5581
2010-07-30,1.5702,1.5722,1.5553
2010-08-02,1.5888,1.5908,1.5698
2010-08-03,1.5942,1.5968,1.5863
2010-08-04,1.5893,1.5967,1.5859
2010-08-05,1.5882,1.5929,1.5822
2010-08-06,1.596,1.6002,1.5841
2010-08-09,1.5903,1.5997,1.5895
2010-08-10,1.5856,1.591,1.5712
2010-08-11,1.5682,1.5866,1.563
2010-08-12,1.5575,1.5716,1.5563
2010-08-13,1.5591,1.568,1.5572
2010-08-16,1.5646,1.5707,1.5537
2010-08-17,1.5576,1.5697,1.5554
2010-08-18,1.56,1.5688,1.55
2010-08-19,1.5597,1.5672,1.5504
2010-08-20,1.553,1.5597,1.5464
2010-08-23,1.5519,1.562,1.5502
2010-08-24,1.543,1.5513,1.5373
2010-08-25,1.5446,1.547,1.539
2010-08-26,1.5539,1.5597,1.5468
2010-08-27,1.5517,1.5539,1.5445
2010-08-30,1.5459,1.558,1.5457
2010-08-31,1.535,1.5477,1.5329
2010-09-01,1.5453,1.5491,1.5337
2010-09-02,1.5392,1.5455,1.5351
2010-09-03,1.5456,1.5466,1.5391
2010-09-06,1.5402,1.5489,1.5347
2010-09-07,1.5373,1.5424,1.5297
2010-09-08,1.5467,1.5533,1.5346
2010-09-09,1.5442,1.5477,1.5376
2010-09-10,1.5351,1.5466,1.5346
2010-09-13,1.5417,1.5488,1.5356
2010-09-14,1.5562,1.5586,1.5348
2010-09-15,1.5617,1.5651,1.545
2010-09-16,1.5631,1.5649,1.554
2010-09-17,1.5626,1.5728,1.5598
2010-09-20,1.555,1.5685,1.5538
2010-09-21,1.5615,1.5643,1.5504
2010-09-22,1.5668,1.5715,1.5604
2010-09-23,1.5679,1.5741,1.5613
2010-09-24,1.5822,1.5843,1.5643
2010-09-27,1.5852,1.5867,1.5788
2010-09-28,1.5798,1.5895,1.572
2010-09-29,1.5781,1.5874,1.5764
2010-09-30,1.5707,1.5922,1.567
2010-10-01,1.5834,1.5871,1.5705
2010-10-04,1.5829,1.587,1.575
2010-10-05,1.5887,1.593,1.5774
2010-10-06,1.5885,1.5938,1.5833
2010-10-07,1.5869,1.6017,1.5829
2010-10-08,1.5951,1.5965,1.5824
2010-10-11,1.5871,1.5962,1.587
2010-10-12,1.5793,1.5916,1.576
2010-10-13,1.5895,1.5909,1.5775
2010-10-14,1.6009,1.6066,1.589
2010-10-15,1.5984,1.6104,1.5975
2010-10-18,1.5934,1.6003,1.5838
2010-10-19,1.5699,1.594,1.568
2010-10-20,1.5833,1.5878,1.5655
2010-10-21,1.5704,1.5848,1.5688
2010-10-22,1.5678,1.575,1.5657
2010-10-25,1.5741,1.5772,1.5667
2010-10-26,1.5841,1.5896,1.5692
2010-10-27,1.5763,1.5864,1.5732
2010-10-28,1.594,1.5976,1.5763
2010-10-29,1.6032,1.6035,1.5878
2010-11-01,1.6031,1.6089,1.6009
2010-11-02,1.6022,1.608,1.5962
2010-11-03,1.6094,1.6173,1.6008
2010-11-04,1.6291,1.6299,1.6087
2010-11-05,1.6187,1.6292,1.6168
2010-11-08,1.6132,1.6211,1.6108
2010-11-09,1.5973,1.6183,1.5954
2010-11-10,1.6121,1.6136,1.5962
2010-11-11,1.6106,1.6177,1.6082
2010-11-12,1.6139,1.6183,1.5988
2010-11-15,1.6045,1.6153,1.6042
2010-11-16,1.5883,1.6084,1.584
2010-11-17,1.5893,1.5948,1.5856
2010-11-18,1.6036,1.6055,1.589
2010-11-19,1.5986,1.6094,1.5938
2010-11-22,1.5961,1.6084,1.59
2010-11-23,1.5774,1.5964,1.576
2010-11-24,1.5768,1.5835,1.5743
2010-11-25,1.5766,1.5793,1.5727
2010-11-26,1.5618,1.577,1.5591
2010-11-29,1.5575,1.5646,1.5528
2010-11-30,1.5568,1.5595,1.5486
2010-12-01,1.5628,1.5647,1.5549
2010-12-02,1.5599,1.5666,1.5512
2010-12-03,1.5784,1.5786,1.5582
2010-12-06,1.5724,1.5774,1.5656
2010-12-07,1.5764,1.5821,1.5705
2010-12-08,1.5803,1.5835,1.5669
2010-12-09,1.5764,1.584,1.5712
2010-12-10,1.5813,1.5861,1.575
2010-12-13,1.5856,1.5896,1.5721
2010-12-14,1.5779,1.591,1.574
2010-12-15,1.5543,1.5783,1.5532
2010-12-16,1.5621,1.5629,1.5542
2010-12-17,1.5518,1.5646,1.5455
2010-12-20,1.5513,1.5576,1.5478
2010-12-21,1.546,1.5567,1.5437
2010-12-22,1.5381,1.5493,1.5358
2010-12-23,1.5426,1.5437,1.5375
2010-12-24,1.5441,1.5475,1.5418
2010-12-27,1.5415,1.5456,1.5371
2010-12-28,1.5381,1.5511,1.5346
2010-12-29,1.5504,1.5518,1.5352
2010-12-30,1.5413,1.5535,1.5368
2010-12-31,1.5602,1.5664,1.5426
2011-01-03,1.5477,1.5584,1.5435
2011-01-04,1.5586,1.5645,1.5456
2011-01-05,1.5507,1.5627,1.5453
2011-01-06,1.5469,1.5561,1.545
2011-01-07,1.5556,1.5578,1.541
2011-01-10,1.5574,1.5602,1.5476
2011-01-11,1.5615,1.5639,1.5514
2011-01-12,1.5767,1.578,1.5582
2011-01-13,1.5829,1.5883,1.572
2011-01-14,1.5862,1.5888,1.5816
2011-01-17,1.5891,1.5954,1.5837
2011-01-18,1.5956,1.6059,1.5879
2011-01-19,1.5986,1.6037,1.5947
2011-01-20,1.5902,1.6009,1.5841
2011-01-21,1.6007,1.6017,1.5868
2011-01-24,1.5994,1.6013,1.5922
2011-01-25,1.5816,1.6017,1.5753
2011-01-26,1.5895,1.591,1.5771
2011-01-27,1.5927,1.599,1.5881
2011-01-28,1.5865,1.5966,1.5826
2011-01-31,1.6016,1.6049,1.5822
2011-02-01,1.615,1.6157,1.6011
2011-02-02,1.6185,1.6229,1.6129
2011-02-03,1.6145,1.6277,1.6123
2011-02-04,1.6096,1.6172,1.6037
2011-02-07,1.6113,1.6185,1.6091
2011-02-08,1.6071,1.6162,1.6029
2011-02-09,1.6093,1.6124,1.6034
2011-02-10,1.6092,1.6137,1.6011
2011-02-11,1.6012,1.6111,1.5965
2011-02-14,1.6029,1.6078,1.5983
2011-02-15,1.6123,1.617,1.6009
2011-02-16,1.6095,1.6185,1.5988
2011-02-17,1.6169,1.6186,1.6077
2011-02-18,1.6236,1.6262,1.6149
2011-02-21,1.6215,1.626,1.6202
2011-02-22,1.6134,1.6227,1.6099
2011-02-23,1.6207,1.627,1.6132
2011-02-24,1.6131,1.6254,1.6083
2011-02-25,1.6102,1.6161,1.6029
2011-02-28,1.626,1.6275,1.607
2011-03-01,1.6258,1.6329,1.6249
2011-03-02,1.6329,1.6343,1.6214
2011-03-03,1.6271,1.6333,1.6251
2011-03-04,1.6268,1.6305,1.6233
2011-03-07,1.62,1.6342,1.6181
2011-03-08,1.6152,1.6209,1.6123
2011-03-09,1.6203,1.6243,1.6137
2011-03-10,1.6045,1.6216,1.6036
2011-03-11,1.6071,1.608,1.5975
2011-03-14,1.6179,1.6198,1.6025
2011-03-15,1.6071,1.6184,1.598
2011-03-16,1.602,1.6131,1.5984
2011-03-17,1.6132,1.6169,1.5981
2011-03-18,1.6223,1.6254,1.6059
2011-03-21,1.6309,1.6328,1.6202
2011-03-22,1.6383,1.6401,1.629
2011-03-23,1.6252,1.6382,1.6217
2011-03-24,1.6106,1.6267,1.6089
2011-03-25,1.6021,1.6142,1.6005
2011-03-28,1.5997,1.6037,1.5934
2011-03-29,1.5996,1.6042,1.5941
2011-03-30,1.6078,1.6082,1.5977
2011-03-31,1.606,1.6151,1.6015
2011-04-01,1.6113,1.6132,1.597
2011-04-04,1.6122,1.6177,1.6104
2011-04-05,1.6286,1.6296,1.609
2011-04-06,1.6332,1.6363,1.6255
2011-04-07,1.632,1.6342,1.6261
2011-04-08,1.6351,1.6427,1.6312
2011-04-11,1.6349,1.6426,1.6311
2011-04-12,1.6252,1.6353,1.6225
2011-04-13,1.6268,1.6308,1.6236
2011-04-14,1.6345,1.6383,1.6252
2011-04-15,1.6293,1.6373,1.6291
2011-04-18,1.6261,1.6328,1.6165
2011-04-19,1.6312,1.6335,1.6229
2011-04-20,1.6402,1.6425,1.6306
2011-04-21,1.6521,1.6599,1.6384
2011-04-22,1.6519,1.6568,1.65
2011-04-25,1.6497,1.6551,1.6465
2011-04-26,1.6476,1.6532,1.6429
2011-04-27,1.6628,1.6634,1.6433
2011-04-28,1.6646,1.6745,1.6619
2011-04-29,1.6712,1.6721,1.6622
2011-05-02,1.6651,1.6737,1.6642
2011-05-03,1.6472,1.666,1.6462
2011-05-04,1.6499,1.6574,1.6451
2011-05-05,1.6383,1.6543,1.6357
2011-05-06,1.6389,1.6463,1.6352
2011-05-09,1.6391,1.6406,1.6269
2011-05-10,1.6357,1.642,1.6314
2011-05-11,1.6341,1.6517,1.632
2011-05-12,1.6279,1.6381,1.6233
2011-05-13,1.6184,1.6308,1.6146
2011-05-16,1.6207,1.6254,1.6158
2011-05-17,1.6248,1.6303,1.6173
2011-05-18,1.616,1.6289,1.6104
2011-05-19,1.6221,1.6221,1.6128
2011-05-20,1.6261,1.6303,1.6165
2011-05-23,1.6106,1.6233,1.6086
2011-05-24,1.6194,1.6208,1.6059
2011-05-25,1.6283,1.6294,1.613
2011-05-26,1.639,1.6396,1.627
2011-05-27,1.6479,1.6509,1.6378
2011-05-30,1.6466,1.6512,1.6448
2011-05-31,1.645,1.6546,1.6423
2011-06-01,1.6342,1.6495,1.6334
2011-06-02,1.6359,1.6418,1.6304
2011-06-03,1.6435,1.6438,1.6284
2011-06-06,1.6346,1.6459,1.6339
2011-06-07,1.6442,1.647,1.6322
2011-06-08,1.6396,1.6446,1.6346
2011-06-09,1.637,1.6466,1.6356
2011-06-10,1.6231,1.6382,1.6217
