Date,USD/JPY Close,USD/JPY High,USD/JPY Low
2010-04-23,94.06,94.32,93.32
2010-04-26,93.97,94.35,93.94
2010-04-27,93.04,94.02,92.82
2010-04-28,94.13,94.32,93
2010-04-29,94.07,94.26,93.86
2010-04-30,93.92,94.6,93.88
2010-05-03,94.59,94.8,93.85
2010-05-04,94.41,94.98,94.33
2010-05-05,93.67,94.98,93.54
2010-05-06,90,93.98,88.03
2010-05-07,91.37,93.11,90.03
2010-05-10,93.2,93.54,91.79
2010-05-11,92.75,93.4,92.22
2010-05-12,93.16,93.28,92.45
2010-05-13,92.71,93.64,92.6
2010-05-14,92.25,93.09,91.81
2010-05-17,92.51,92.69,91.77
2010-05-18,92.36,92.96,92.12
2010-05-19,91.63,92.15,90.97
2010-05-20,89.76,91.88,89
2010-05-21,90.03,90.47,89.09
2010-05-24,90.39,90.61,89.75
2010-05-25,90.06,90.31,89.28
2010-05-26,90,90.67,89.83
2010-05-27,90.86,91,89.86
2010-05-28,90.85,91.41,90.61
2010-05-31,91.08,91.61,90.93
2010-06-01,91.04,91.45,90.55
2010-06-02,92.13,92.36,90.98
2010-06-03,92.57,92.8,92.05
2010-06-04,91.59,92.89,91.43
2010-06-07,91.63,92.08,90.99
2010-06-08,91.4,91.93,90.85
2010-06-09,91.06,91.67,91.07
2010-06-10,91.26,91.48,90.86
2010-06-11,91.71,91.78,91.2
2010-06-14,91.44,92.11,91.43
2010-06-15,91.42,91.69,91.09
2010-06-16,91.39,91.82,91.1
2010-06-17,90.97,91.44,90.52
2010-06-18,90.67,90.96,90.42
2010-06-21,90.96,91.48,90.3
2010-06-22,90.34,91.1,90.35
2010-06-23,89.94,90.58,89.74
2010-06-24,89.48,89.98,89.23
2010-06-25,89.25,89.77,89.23
2010-06-28,89.39,89.47,89.07
2010-06-29,88.46,89.42,88.29
2010-06-30,88.36,88.76,88.37
2010-07-01,87.55,88.56,86.97
2010-07-02,87.73,88.21,87.34
2010-07-05,87.75,88,87.64
2010-07-06,87.46,87.99,87.36
2010-07-07,87.73,87.74,87.02
2010-07-08,88.36,88.64,87.68
2010-07-09,88.64,88.71,88.38
2010-07-12,88.6,89.15,88.4
2010-07-13,88.43,88.86,88.04
2010-07-14,88.25,89.11,88.08
2010-07-15,87.55,88.43,87.24
2010-07-16,86.57,87.5,86.27
2010-07-19,86.82,87.21,86.49
2010-07-20,87.37,87.48,86.7
2010-07-21,87.03,87.47,86.88
2010-07-22,86.89,87.22,86.35
2010-07-23,87.3,87.52,86.75
2010-07-26,86.88,87.71,86.83
2010-07-27,87.88,87.96,86.84
2010-07-28,87.43,88.11,87.27
2010-07-29,86.83,87.51,86.58
2010-07-30,86.43,86.93,85.95
2010-08-02,86.46,86.88,86.33
2010-08-03,85.82,86.66,85.69
2010-08-04,86.24,86.41,85.33
2010-08-05,85.77,86.49,85.72
2010-08-06,85.38,86.22,85.03
2010-08-09,85.84,85.96,85.31
2010-08-10,85.34,86.24,85.19
2010-08-11,85.33,85.49,84.75
2010-08-12,85.88,86.03,84.94
2010-08-13,86.28,86.39,85.58
2010-08-16,85.32,86.28,85.22
2010-08-17,85.47,85.7,85.13
2010-08-18,85.43,85.69,85.2
2010-08-19,85.32,85.91,84.9
2010-08-20,85.68,85.85,85.2
2010-08-23,85.19,85.68,85.09
2010-08-24,84.17,85.2,83.61
2010-08-25,84.79,84.83,84.08
2010-08-26,84.45,84.9,84.33
2010-08-27,85.33,85.49,84.28
2010-08-30,84.63,85.92,84.56
2010-08-31,83.96,84.66,83.83
2010-09-01,84.47,84.66,83.69
2010-09-02,84.25,84.55,84.01
2010-09-03,84.4,85.22,84.18
2010-09-06,84.2,84.49,84.05
2010-09-07,83.78,84.26,83.52
2010-09-08,83.92,84.04,83.35
2010-09-09,83.89,84.02,83.5
2010-09-10,84.18,84.38,83.76
2010-09-13,83.62,84.36,83.51
2010-09-14,83.09,83.75,82.93
2010-09-15,85.59,85.77,82.88
2010-09-16,85.81,85.84,85.23
2010-09-17,85.76,85.92,85.6
2010-09-20,85.75,85.8,85.52
2010-09-21,85.13,85.77,84.99
2010-09-22,84.51,85.18,84.28
2010-09-23,84.33,84.67,84.27
2010-09-24,84.31,85.38,84.12
2010-09-27,84.2,84.39,84.12
2010-09-28,83.91,84.34,83.7
2010-09-29,83.65,84.07,83.51
2010-09-30,83.51,83.81,83.17
2010-10-01,83.28,83.58,83.16
2010-10-04,83.4,83.86,83.19
2010-10-05,83.2,83.98,82.97
2010-10-06,82.9,83.26,82.77
2010-10-07,82.37,83.02,82.12
2010-10-08,82.07,82.57,81.74
2010-10-11,82.09,82.19,81.4
2010-10-12,81.83,82.34,81.66
2010-10-13,81.76,82,81.73
2010-10-14,81.5,81.72,80.9
2010-10-15,81.45,81.62,80.9
2010-10-18,81.16,81.47,81.13
2010-10-19,81.54,81.92,81.15
2010-10-20,81.14,81.66,80.85
2010-10-21,81.32,81.82,80.93
2010-10-22,81.35,81.5,81
2010-10-25,80.78,81.45,80.42
2010-10-26,81.44,81.65,80.62
2010-10-27,81.69,81.98,81.32
2010-10-28,80.99,81.77,80.87
2010-10-29,80.47,81.07,80.46
2010-11-01,80.58,81.6,80.25
2010-11-02,80.68,80.96,80.49
2010-11-03,81.11,81.58,80.58
2010-11-04,80.65,81.21,80.58
2010-11-05,81.32,81.47,80.63
2010-11-08,81.15,81.43,81.01
2010-11-09,81.92,81.96,80.53
2010-11-10,82.26,82.79,81.56
2010-11-11,82.44,82.6,82.05
2010-11-12,82.43,82.65,81.66
2010-11-15,83.22,83.24,82.41
2010-11-16,83.3,83.59,82.41
2010-11-17,83.31,83.54,83.04
2010-11-18,83.5,83.78,83.1
2010-11-19,83.46,83.64,83.15
2010-11-22,83.28,83.56,83.24
2010-11-23,83.14,83.85,82.8
2010-11-24,83.58,83.66,82.95
2010-11-25,83.59,83.69,83.41
2010-11-26,84.06,84.18,83.58
2010-11-29,84.22,84.4,83.83
2010-11-30,83.66,84.3,83.43
2010-12-01,84.17,84.39,83.39
2010-12-02,83.87,84.36,83.5
2010-12-03,82.65,83.89,82.54
2010-12-06,82.62,82.98,82.57
2010-12-07,83.49,83.66,82.35
2010-12-08,84.02,84.3,83.47
2010-12-09,83.68,84.11,83.52
2010-12-10,83.89,84.01,83.46
2010-12-13,83.39,84.36,83.11
2010-12-14,83.66,83.77,82.85
2010-12-15,84.3,84.51,83.61
2010-12-16,84.03,84.44,83.97
2010-12-17,83.92,84.21,83.7
2010-12-20,83.74,84.11,83.64
2010-12-21,83.74,83.9,83.51
2010-12-22,83.56,83.85,83.43
2010-12-23,82.91,83.57,82.86
2010-12-24,82.89,83.15,82.87
2010-12-27,82.82,82.97,82.66
2010-12-28,82.42,82.84,81.82
2010-12-29,81.61,82.45,81.62
2010-12-30,81.53,81.85,81.3
2010-12-31,81.18,81.54,80.95
2011-01-03,81.72,81.74,80.99
2011-01-04,82.01,82.27,81.62
2011-01-05,83.28,83.37,81.89
2011-01-06,83.29,83.39,82.89
2011-01-07,83.03,83.67,82.86
2011-01-10,82.73,83.28,82.68
2011-01-11,83.23,83.54,82.69
2011-01-12,82.95,83.47,82.82
2011-01-13,82.78,83.16,82.55
2011-01-14,82.96,83.07,82.41
2011-01-17,82.71,83.49,82.36
2011-01-18,82.62,82.82,82.34
2011-01-19,82.06,82.69,81.86
2011-01-20,82.99,83.12,81.99
2011-01-21,82.57,83.09,82.54
2011-01-24,82.51,82.94,82.31
2011-01-25,82.26,82.66,81.99
2011-01-26,82.31,82.6,81.99
2011-01-27,82.86,83.2,82.03
2011-01-28,82.1,82.93,81.99
2011-01-31,82.03,82.26,81.91
2011-02-01,81.38,82.14,81.32
2011-02-02,81.52,81.85,81.32
2011-02-03,81.62,82.06,81.41
2011-02-04,82.19,82.46,81.13
2011-02-07,82.31,82.46,82.17
2011-02-08,82.36,82.42,81.78
2011-02-09,82.39,82.66,82.21
2011-02-10,83.28,83.36,82.33
2011-02-11,83.44,83.67,83.21
2011-02-14,83.31,83.57,83.11
2011-02-15,83.85,83.91,83.2
2011-02-16,83.58,83.98,83.51
2011-02-17,83.29,83.73,83.16
2011-02-18,83.1,83.53,83.04
2011-02-21,83.1,83.26,83.02
2011-02-22,82.74,83.5,82.56
2011-02-23,82.52,82.88,82.29
2011-02-24,81.9,82.51,81.6
2011-02-25,81.67,82.05,81.63
2011-02-28,81.75,81.98,81.59
2011-03-01,81.9,82.23,81.71
2011-03-02,81.87,82.11,81.55
2011-03-03,82.34,82.51,81.69
2011-03-04,82.34,83,82.19
2011-03-07,82.3,82.4,81.93
2011-03-08,82.66,82.85,82.19
2011-03-09,82.73,82.94,82.54
2011-03-10,82.94,83.17,82.67
2011-03-11,81.88,83.29,81.64
2011-03-14,81.69,82.43,80.68
2011-03-15,80.86,82.03,80.59
2011-03-16,79.83,81.17,79.74
2011-03-17,78.95,79.74,76.25
2011-03-18,80.87,81.98,78.99
2011-03-21,81.04,81.33,80.72
2011-03-22,80.91,81.3,80.82
2011-03-23,80.89,81.07,80.68
2011-03-24,80.97,81.05,80.74
2011-03-25,81.4,81.49,80.87
2011-03-28,81.71,81.84,81.33
2011-03-29,82.42,82.51,81.51
2011-03-30,82.9,83.19,82.35
2011-03-31,83.04,83.21,82.54
2011-04-01,84.11,84.72,83.14
2011-04-04,84.01,84.38,83.82
2011-04-05,84.82,84.9,84.04
2011-04-06,85.43,85.52,84.81
2011-04-07,84.87,85.54,84.57
2011-04-08,84.88,85.4,84.65
2011-04-11,84.62,85.18,84.49
2011-04-12,83.67,84.81,83.44
2011-04-13,83.8,84.26,83.48
2011-04-14,83.4,83.96,82.94
2011-04-15,83.09,83.78,82.94
2011-04-18,82.63,83.26,82.16
2011-04-19,82.48,82.76,82.3
2011-04-20,82.35,83.09,82.25
2011-04-21,81.83,82.57,81.6
2011-04-22,81.91,82.1,81.64
2011-04-25,81.7,82.42,81.68
2011-04-26,81.54,81.97,81.48
2011-04-27,82.04,82.77,81.24
2011-04-28,81.51,82.27,81.36
2011-04-29,81.05,81.65,81.02
2011-05-02,81.26,81.69,80.97
2011-05-03,80.97,81.27,80.66
2011-05-04,80.56,81.2,80.41
2011-05-05,80.14,80.69,79.55
2011-05-06,80.62,80.93,80.16
2011-05-09,80.23,80.84,80.19
2011-05-10,80.78,80.87,80.13
2011-05-11,80.97,81.32,80.59
2011-05-12,80.86,81.34,80.68
2011-05-13,80.79,81.09,80.33
2011-05-16,80.75,81.05,80.62
2011-05-17,81.36,81.77,80.71
2011-05-18,81.65,81.74,80.9
2011-05-19,81.51,82.23,81.46
2011-05-20,81.61,81.86,81.46
2011-05-23,81.95,82.03,81.3
2011-05-24,81.93,82.21,81.57
2011-05-25,81.97,82.17,81.75
2011-05-26,81.35,82.16,81.13
2011-05-27,80.85,81.39,80.69
2011-05-30,80.94,80.98,80.72
2011-05-31,81.44,81.77,80.69
2011-06-01,80.95,81.52,80.66
2011-06-02,80.88,81.32,80.56
2011-06-03,80.23,81.01,80.03
2011-06-06,80.09,80.38,79.95
2011-06-07,79.99,80.33,79.98
2011-06-08,79.88,80.26,79.67
2011-06-09,80.27,80.42,79.81
2011-06-10,80.27,80.46,79.95
2011-06-13,80.17,80.69,80.08
2011-06-14,80.43,80.63,80.07
2011-06-15,80.96,81.06,80.35
2011-06-16,80.66,81.03,80.46
2011-06-17,80.05,80.68,80
2011-06-20,80.23,80.36,80
2011-06-21,80.15,80.34,80.02
2011-06-22,80.32,80.38,79.98
2011-06-23,80.56,80.79,80.27
2011-06-24,80.45,80.6,80.11
2011-06-27,80.88,80.98,80.35
2011-06-28,81.14,81.26,80.63
2011-06-29,80.85,81.18,80.54
2011-06-30,80.52,80.87,80.23
2011-07-01,80.83,81.14,80.51
2011-07-04,80.78,80.9,80.52
2011-07-05,81.03,81.19,80.69
2011-07-06,80.94,81.12,80.75
2011-07-07,81.2,81.41,80.77
2011-07-08,80.64,81.48,80.48
2011-07-11,80.29,80.83,80.07
2011-07-12,79.41,80.38,79.16
2011-07-13,78.94,79.58,78.86
2011-07-14,79.15,79.57,78.45
2011-07-15,79.06,79.27,78.87
2011-07-18,79.02,79.17,78.91
2011-07-19,79.19,79.28,78.79
2011-07-20,78.75,79.31,78.69
2011-07-21,78.48,79.03,78.31
2011-07-22,78.39,78.72,78.25
2011-07-25,78.28,78.55,78.02
2011-07-26,77.93,78.59,77.81
2011-07-27,78.01,78.17,77.54
2011-07-28,77.76,78.02,77.6
2011-07-29,76.96,77.86,76.93
2011-08-01,77.13,78,76.29
2011-08-02,77.07,77.79,76.93
2011-08-03,76.98,77.4,76.77
2011-08-04,78.98,80.24,76.96
2011-08-05,78.42,79.4,78.32
2011-08-08,77.67,78.41,77.48
2011-08-09,76.83,77.85,76.68
2011-08-10,76.85,77.3,76.33
2011-08-11,76.87,77.22,76.29
2011-08-12,76.79,77.02,76.48
2011-08-15,76.8,77.09,76.56
2011-08-16,76.74,76.93,76.62
2011-08-17,76.46,76.83,76.38
2011-08-18,76.54,76.7,76.42
2011-08-19,76.5,76.94,75.93
2011-08-22,76.74,77.19,76.53
2011-08-23,76.67,76.93,76.39
2011-08-24,76.99,77.07,76.42
2011-08-25,77.52,77.69,76.82
2011-08-26,76.68,77.46,76.5
2011-08-29,76.82,77.02,76.51
2011-08-30,76.67,76.98,76.6
2011-08-31,76.56,76.83,76.4
2011-09-01,76.82,77.24,76.64
2011-09-02,76.8,76.97,76.54
2011-09-05,76.89,76.97,76.66
2011-09-06,77.66,77.68,76.68
2011-09-07,77.31,77.71,77.04
2011-09-08,77.46,77.6,77.11
2011-09-09,77.45,77.85,77.07
2011-09-12,77.34,77.58,76.71
2011-09-13,76.89,77.25,76.78
2011-09-14,76.61,77.06,76.57
2011-09-15,76.6,77.29,76.51
2011-09-16,76.83,76.98,76.63
2011-09-19,76.5,76.98,76.3
2011-09-20,76.38,76.76,76.34
2011-09-21,76.67,76.69,76.1
2011-09-22,76.25,76.97,76.09
2011-09-23,76.65,76.88,76.12
2011-09-26,76.44,76.76,76.21
2011-09-27,76.73,76.83,76.23
2011-09-28,76.47,76.86,76.3
2011-09-29,76.77,77.02,76.38
2011-09-30,77.07,77.19,76.47
2011-10-03,76.58,77.26,76.49
2011-10-04,76.87,76.98,76.51
2011-10-05,76.76,77.07,76.58
2011-10-06,76.58,76.85,76.53
2011-10-07,76.85,76.91,76.55
2011-10-10,76.64,76.85,76.53
2011-10-11,76.66,76.76,76.57
2011-10-12,77.25,77.48,76.3
2011-10-13,76.86,77.29,76.66
2011-10-14,77.23,77.45,76.82
2011-10-17,76.8,77.45,76.59
2011-10-18,76.76,76.91,76.6
2011-10-19,76.8,76.86,76.63
2011-10-20,76.84,77.08,76.65
2011-10-21,76.14,76.91,75.78
2011-10-24,76.05,76.46,75.97
2011-10-25,75.92,76.27,75.73
2011-10-26,76.3,76.32,75.69
2011-10-27,75.94,76.28,75.64
2011-10-28,75.72,76,75.64
2011-10-31,78.15,79.51,75.55
2011-11-01,78.35,78.61,77.99
2011-11-02,78.08,78.41,77.93
2011-11-03,78.02,78.16,77.87
2011-11-04,78.13,78.26,77.94
2011-11-07,78.03,78.18,77.95
2011-11-08,77.68,78.09,77.59
2011-11-09,77.81,77.88,77.52
2011-11-10,77.65,77.87,77.49
2011-11-11,77.12,77.69,77.03
2011-11-14,77.09,77.27,76.78
2011-11-15,77.03,77.31,76.88
2011-11-16,76.99,77.14,76.83
2011-11-17,76.94,77.09,76.86
2011-11-18,76.9,77.02,76.55
2011-11-21,76.93,76.99,76.72
2011-11-22,76.96,77.31,76.79
2011-11-23,77.34,77.58,76.9
2011-11-24,77.09,77.32,76.99
2011-11-25,77.74,77.75,77.07
2011-11-28,77.99,78.23,77.42
2011-11-29,77.9,78.27,77.59
2011-11-30,77.55,78.15,77.28
2011-12-01,77.68,77.8,77.47
2011-12-02,77.97,78.08,77.64
2011-12-05,77.7,78.1,77.67
2011-12-06,77.68,77.85,77.62
2011-12-07,77.65,77.79,77.6
2011-12-08,77.68,77.8,77.13
2011-12-09,77.49,77.77,77.47
2011-12-12,77.9,78,77.55
2011-12-13,77.99,78,77.62
2011-12-14,78.04,78.16,77.88
2011-12-15,77.9,78.14,77.7
2011-12-16,77.8,77.96,77.58
2011-12-19,78,78.15,77.71
2011-12-20,77.85,78.05,77.68
2011-12-21,78.08,78.1,77.66
2011-12-22,78.16,78.2,77.97
2011-12-23,78.03,78.22,77.97
2011-12-26,77.88,78.09,77.85
2011-12-27,77.87,78.02,77.76
2011-12-28,77.91,78.03,77.54
2011-12-29,77.61,77.98,77.59
2011-12-30,76.95,77.73,76.88
2012-01-02,76.88,77.12,76.86
2012-01-03,76.62,76.96,76.59
2012-01-04,76.72,76.82,76.58
2012-01-05,77.17,77.23,76.65
2012-01-06,77.02,77.32,76.95
2012-01-09,76.83,77,76.75
2012-01-10,76.8,76.91,76.73
2012-01-11,76.86,77.04,76.78
2012-01-12,76.77,76.98,76.64
2012-01-13,76.94,77,76.63
2012-01-16,76.74,77.11,76.59
2012-01-17,76.82,76.88,76.54
2012-01-18,76.78,76.87,76.62
2012-01-19,77.16,77.31,76.67
2012-01-20,76.94,77.3,76.9
2012-01-23,76.97,77.08,76.83
2012-01-24,77.72,77.84,76.92
2012-01-25,77.71,78.28,77.53
2012-01-26,77.46,77.82,77.27
2012-01-27,76.68,77.48,76.62
2012-01-30,76.3,76.78,76.2
2012-01-31,76.19,76.42,76.13
2012-02-01,76.22,76.34,76
2012-02-02,76.15,76.21,76.02
2012-02-03,76.55,76.74,76.11
2012-02-06,76.57,76.79,76.46
2012-02-07,76.79,76.95,76.5
2012-02-08,76.98,77.18,76.7
2012-02-09,77.67,77.73,76.99
2012-02-10,77.58,77.81,77.52
2012-02-13,77.6,77.77,77.36
2012-02-14,78.44,78.53,77.35
2012-02-15,78.35,78.63,78.16
2012-02-16,78.91,78.96,78.33
2012-02-17,79.49,79.5,78.77
2012-02-20,79.57,79.88,79.34
2012-02-21,79.66,79.84,79.53
2012-02-22,80.25,80.39,79.65
2012-02-23,79.86,80.35,79.85
2012-02-24,80.91,80.99,79.89
2012-02-27,80.5,81.61,80.11
2012-02-28,80.49,80.78,79.99
2012-02-29,81.26,81.31,80.23
2012-03-01,81.11,81.36,80.83
2012-03-02,81.8,81.86,81.05
2012-03-05,81.47,81.86,81.13
2012-03-06,80.8,81.57,80.56
2012-03-07,81.18,81.21,80.56
2012-03-08,81.58,81.73,81.06
2012-03-09,82.41,82.64,81.46
2012-03-12,82.229,82.529,82.117
2012-03-13,82.99,83.08,81.97
2012-03-14,83.747,83.83,82.882
2012-03-15,83.39,84.178,83.197
2012-03-16,83.33,83.944,83.187
2012-03-19,83.31,83.57,83.02
2012-03-20,83.764,83.833,83.323
2012-03-21,83.43,84.094,83.38
2012-03-22,82.528,83.47,82.3
2012-03-23,82.476,82.95,81.978
2012-03-26,82.761,83.002,82.36
2012-03-27,83.1,83.39,82.6
2012-03-28,82.815,83.196,82.613
2012-03-29,82.45,82.97,81.908
2012-03-30,82.737,82.87,81.835
2012-04-02,82.065,83.303,81.878
2012-04-03,82.87,82.993,81.558
2012-04-04,82.48,82.94,82.1
2012-04-05,82.427,82.472,81.83
2012-04-06,81.559,82.554,81.312
2012-04-09,81.6,81.67,81.19
2012-04-10,80.68,81.87,80.65
2012-04-11,80.901,81.121,80.578
2012-04-12,80.75,81.135,80.7
2012-04-13,81.073,81.2,80.848
2012-04-16,80.472,80.998,80.295
2012-04-17,80.9,80.93,80.34
2012-04-18,81.244,81.564,80.888
2012-04-19,81.53,81.734,81.176
2012-04-20,81.543,81.78,81.499
2012-04-23,81.14,81.67,80.976
2012-04-24,81.31,81.343,80.861
2012-04-25,81.33,81.698,81.076
2012-04-26,80.996,81.423,80.669
2012-04-27,80.369,81.443,80.32
2012-04-30,79.81,80.39,79.7
2012-05-01,80.178,80.303,79.64
2012-05-02,80.132,80.612,80.04
2012-05-03,80.24,80.551,80.104
2012-05-04,79.84,80.394,79.78
2012-05-07,79.948,80,79.648
2012-05-08,79.829,80.078,79.68
2012-05-09,79.63,79.941,79.432
2012-05-10,79.98,80,79.61
2012-05-11,79.891,79.992,79.71
2012-05-14,79.85,80.184,79.65
2012-05-15,80.231,80.335,79.815
2012-05-16,80.21,80.552,80.196
2012-05-17,79.263,80.393,79.12
2012-05-18,79.029,79.463,79.015
2012-05-21,79.279,79.449,79.03
2012-05-22,79.923,80.147,79.274
2012-05-23,79.489,80.073,79.2
2012-05-24,79.61,79.63,79.35
2012-05-25,79.64,79.821,79.45
2012-05-28,79.447,79.718,79.3
2012-05-29,79.512,79.64,79.34
2012-05-30,79.04,79.567,78.83
2012-05-31,78.38,79.13,78.22
2012-06-01,78.125,78.714,77.666
2012-06-04,78.36,78.47,77.99
2012-06-05,78.756,78.97,78.109
2012-06-06,79.239,79.278,78.616
2012-06-07,79.659,79.793,79.209
2012-06-08,79.353,79.753,79.113
2012-06-11,79.459,79.729,79.34
2012-06-12,79.471,79.692,79.167
2012-06-13,79.35,79.75,79.26
2012-06-14,79.3,79.48,79.16
2012-06-15,78.664,79.51,78.6
2012-06-18,79.112,79.306,78.676
2012-06-19,79.046,79.108,78.847
2012-06-20,79.488,79.702,78.797
2012-06-21,80.26,80.33,79.39
2012-06-22,80.413,80.57,80.011
2012-06-25,79.65,80.62,79.41
2012-06-26,79.451,79.788,79.235
2012-06-27,79.73,79.87,79.36
2012-06-28,79.418,79.755,79.224
2012-06-29,79.916,79.976,79.138
2012-07-02,79.48,79.979,79.315
2012-07-03,79.825,79.931,79.416
2012-07-04,79.828,79.89,79.594
2012-07-05,79.893,80.095,79.563
2012-07-06,79.614,80.022,79.483
2012-07-09,79.579,79.78,79.4
2012-07-10,79.376,79.595,79.215
2012-07-11,79.672,79.76,79.12
2012-07-12,79.288,79.954,79.15
2012-07-13,79.26,79.393,79.078
2012-07-16,78.824,79.284,78.691
2012-07-17,79.1,79.17,78.8
2012-07-18,78.764,79.155,78.72
2012-07-19,78.589,78.823,78.42
2012-07-20,78.467,78.802,78.41
2012-07-23,78.375,78.532,77.947
2012-07-24,78.194,78.374,78.08
2012-07-25,78.13,78.28,78.07
2012-07-26,78.273,78.316,77.988
2012-07-27,78.47,78.678,78.04
2012-07-30,78.203,78.545,78.122
2012-07-31,78.117,78.304,78.01
2012-08-01,78.48,78.495,77.915
2012-08-02,78.22,78.538,78.122
2012-08-03,78.547,78.773,78.073
2012-08-06,78.199,78.642,78.1
2012-08-07,78.64,78.74,78.161
2012-08-08,78.501,78.66,78.19
2012-08-09,78.578,78.792,78.27
2012-08-10,78.26,78.64,78.16
2012-08-13,78.361,78.376,78.13
2012-08-14,78.707,78.934,78.315
2012-08-15,78.877,79.05,78.588
2012-08-16,79.277,79.404,78.955
2012-08-17,79.544,79.575,79.234
2012-08-20,79.394,79.658,79.29
2012-08-21,79.239,79.525,79.19
2012-08-22,78.491,79.375,78.287
2012-08-23,78.452,78.695,78.34
2012-08-24,78.7,78.723,78.459
2012-08-27,78.753,78.842,78.61
2012-08-28,78.517,78.773,78.42
2012-08-29,78.685,78.786,78.45
2012-08-30,78.619,78.748,78.46
2012-08-31,78.283,78.64,78.189
2012-09-03,78.29,78.401,78.15
2012-09-04,78.39,78.471,78.24
2012-09-05,78.39,78.54,78.26
2012-09-06,78.862,79.034,78.383
2012-09-07,78.266,79.019,78
2012-09-10,78.25,78.33,78.15
2012-09-11,77.724,78.273,77.67
2012-09-12,77.8,77.966,77.73
2012-09-13,77.489,77.87,77.12
2012-09-14,78.362,78.374,77.46
2012-09-17,78.733,78.93,78.13
2012-09-18,78.85,78.874,78.49
2012-09-19,78.35,79.217,78.23
2012-09-20,78.278,78.46,77.99
2012-09-21,78.13,78.37,78.07
2012-09-24,77.855,78.2,77.78
2012-09-25,77.763,77.928,77.63
2012-09-26,77.713,77.906,77.593
2012-09-27,77.59,77.756,77.54
2012-09-28,77.97,78.11,77.44
2012-10-01,78,78.149,77.793
2012-10-02,78.1,78.215,77.979
2012-10-03,78.512,78.584,78.121
2012-10-04,78.47,78.718,78.26
2012-10-05,78.668,78.871,78.28
2012-10-08,78.33,78.76,78.05
2012-10-09,78.223,78.436,78.14
2012-10-10,78.15,78.37,78.09
2012-10-11,78.29,78.59,77.95
2012-10-12,78.366,78.534,78.25
2012-10-15,78.67,78.86,78.33
2012-10-16,78.87,78.963,78.697
2012-10-17,79.024,79.051,78.58
2012-10-18,79.264,79.463,78.995
2012-10-19,79.33,79.43,79.1
2012-10-22,79.89,79.935,79.219
2012-10-23,79.86,80.008,79.68
2012-10-24,79.786,79.925,79.69
2012-10-25,80.294,80.334,79.801
2012-10-26,79.6,80.38,79.49
2012-10-29,79.799,79.833,79.51
2012-10-30,79.62,80.13,79.28
2012-10-31,79.8,79.96,79.48
2012-11-01,80.19,80.21,79.78
2012-11-02,80.417,80.675,80.131
2012-11-05,80.28,80.563,80.12
2012-11-06,80.4,80.44,79.93
2012-11-07,79.933,80.416,79.75
2012-11-08,79.354,80.01,79.3
2012-11-09,79.484,79.611,79.04
2012-11-12,79.457,79.563,79.32
2012-11-13,79.39,79.64,79.213
2012-11-14,80.23,80.31,79.39
2012-11-15,81.2,81.461,80.125
2012-11-16,81.229,81.439,80.899
2012-11-19,81.34,81.587,81.05
2012-11-20,81.714,81.757,81.139
2012-11-21,82.513,82.534,81.656
2012-11-22,82.569,82.837,82.264
2012-11-23,82.35,82.509,82.065
2012-11-26,82.049,82.622,81.927
2012-11-27,82.154,82.315,81.86
2012-11-28,81.925,82.212,81.66
2012-11-29,82.08,82.215,81.9
2012-11-30,82.422,82.748,82.05
2012-12-03,82.242,82.504,81.97
2012-12-04,81.825,82.271,81.68
2012-12-05,82.395,82.44,81.797
2012-12-06,82.37,82.617,82.203
2012-12-07,82.429,82.829,82.179
2012-12-10,82.363,82.638,82.08
2012-12-11,82.47,82.575,82.28
2012-12-12,83.16,83.3,82.48
2012-12-13,83.602,83.672,83.135
2012-12-14,83.49,83.963,83.29
2012-12-17,83.8,84.36,83.53
2012-12-18,84.2,84.268,83.8
2012-12-19,84.4,84.616,84.173
2012-12-20,84.392,84.454,83.864
2012-12-21,84.25,84.444,83.862
2012-12-24,84.83,84.87,84.32
2012-12-25,84.78,84.95,84.62
2012-12-26,85.597,85.728,84.71
2012-12-27,86.01,86.147,85.45
2012-12-28,86.112,86.637,85.95
2012-12-31,86.756,86.79,85.674
2013-01-01,86.7,86.76,86.69
2013-01-02,87.203,87.33,86.5
2013-01-03,87.25,87.357,86.73
2013-01-04,88.12,88.41,87.21
2013-01-07,87.77,88.37,87.6
2013-01-08,87.173,87.823,86.94
2013-01-09,87.77,88.014,86.826
2013-01-10,88.56,88.7,87.86
2013-01-11,89.198,89.45,88.685
2013-01-14,89.4,89.67,89.05
2013-01-15,88.87,89.63,88.28
2013-01-16,88.35,88.87,87.8
2013-01-17,89.95,90.13,88.14
2013-01-18,90.08,90.21,89.64
2013-01-21,89.74,90.246,89.34
2013-01-22,88.7,90.15,88.37
2013-01-23,88.68,88.792,88.061
2013-01-24,90.13,90.25,88.42
2013-01-25,90.9,91.195,90.291
2013-01-28,90.753,91.254,90.52
2013-01-29,90.74,91.016,90.3
2013-01-30,91.129,91.404,90.663
2013-01-31,91.49,91.545,90.747
2013-02-01,92.8,92.96,91.62
2013-02-04,92.27,93.18,92.24
2013-02-05,93.535,93.622,91.984
2013-02-06,93.542,94.057,93.25
2013-02-07,93.58,93.916,93.087
2013-02-08,92.71,93.736,92.175
2013-02-11,93.92,93.945,92.375
2013-02-12,93.585,94.409,92.94
2013-02-13,93.46,93.778,92.826
2013-02-14,92.91,93.71,92.87
2013-02-15,93.472,93.84,92.228
2013-02-18,93.938,94.216,93.618
